Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-260.8311	-241.0588	-19.77225	2.322896	0.001843756	0.003379934	0.0487966	0.0237907	0.20843	0.0512489	0.0186838	0.049385	0.126225	0.0431216	0.0516655	0.0558118	0.00516514	0.0119142	0.00713195	0.211295	0.087335	0.0002666271	415.1011	0.328996	0.685475	1.07631	1.90922	0.185039	0.175735	0.153797	0.0916148	0.250229	0.143585	0.003646561	0.0731174
1100	-238.1174	-233.9588	-4.15863	1.963012	0.06873974	0.1194029	0.027602	0.0276775	0.264283	0.0615057	0.086296	0.00592767	0.000829421	0.0207386	0.100506	0.101598	0.00616576	0.00844307	0.0159306	0.261978	0.0105188	0.05133156	18.06194	0.288819	0.651022	1.06904	1.99112	0.129896	0.17987	0.152772	0.0537579	0.290663	0.19304	0.1707345	0.3006513
1200	-239.4698	-237.0112	-2.458564	1.047806	0.05409322	0.0842826	0.148677	0.0261042	0.0553065	0.0315092	0.0826098	0.0402858	0.125612	0.0604726	0.0836255	0.166898	0.00105809	0.00273743	0.0256635	0.142238	0.00720213	0.02638763	22.03429	0.146393	0.490664	1.00749	2.35545	0.131339	0.217341	0.275093	0.0407581	0.221498	0.11397	0.1106702	0.2384348
1300	-238.1258	-235.1482	-2.977622	1.098215	0.04726028	0.03250676	0.0451571	0.101852	0.0496287	0.10148	0.0163774	0.0080694	0.0970498	0.0957565	0.0483947	0.0772714	0.0158219	0.0187899	0.0312595	0.114732	0.178359	0.0008595699	40.88024	0.156123	0.504405	1.01454	2.32493	0.176795	0.199553	0.202894	0.0659252	0.285016	0.0698178	0.03336633	0.0257616
1400	-238.3538	-238.6559	0.3020609	0.7570861	0.1029392	0.04775928	0.233344	0.0343255	0.0725344	0.0489265	0.190533	0.0679945	0.00452785	0.0483905	0.00736385	0.0647596	0.0194389	0.000789321	0.080219	0.0898302	0.0370227	0.01944807	15.89873	0.0864004	0.389265	0.944316	2.58002	0.227968	0.155033	0.197627	0.0786928	0.202763	0.137916	0.06720735	0.2893742
1500	-233.0456	-229.4968	-3.548778	2.32642	0.04027938	0.04512899	0.0584042	0.0334723	0.030445	0.051881	0.102107	0.00598549	0.0117252	0.161895	0.0813314	0.212887	0.00107349	0.0095413	0.00945336	0.129828	0.0999702	0.0421976	18.25952	0.329357	0.68577	1.07636	1.90851	0.128522	0.1298	0.351414	0.0621566	0.250225	0.0778829	0.08732659	0.4832159
1600	-234.5142	-234.8718	0.3575867	1.184494	0.05162561	0.1012207	0.0237213	0.0958668	0.060175	0.0337288	0.152099	0.0202779	0.0108383	0.0161263	0.171127	0.056281	0.0101977	0.039414	0.0207828	0.129744	0.159619	0.03825737	19.92423	0.172232	0.525958	1.02492	2.27689	0.213812	0.160231	0.193476	0.107412	0.226948	0.0981211	0.1394781	0.2742895
1700	-233.9552	-234.6158	0.6606171	0.9781032	0.07731166	0.1471168	0.0578872	0.0510211	0.0725314	0.0713759	0.0978543	0.0398403	0.0307675	0.130133	0.0393612	0.121585	0.00637063	0.0273232	0.000329337	0.0845346	0.169085	0.03403247	12.55301	0.132564	0.47007	0.996275	2.40109	0.140273	0.124763	0.3617	0.0752903	0.225946	0.072029	0.1811493	0.1878697
1800	-230.6269	-229.8354	-0.7915428	0.7698693	0.08477961	0.05935019	0.0198238	0.0157713	0.100218	0.0792618	0.154587	0.00518708	0.0478621	0.10293	0.125631	0.0406817	0.00304488	0.0129737	0.0230668	0.222791	0.0461705	0.0003587636	24.1545	0.0891331	0.394714	0.948243	2.56791	0.164343	0.15948	0.287925	0.0503265	0.243264	0.0946608	0.05970895	0.00600854
1900	-248.4314	-240.7214	-7.710032	3.001106	0.03936017	0.08452563	0.0508448	0.0700957	0.140489	0.0396562	0.0341899	0.0437418	0.128413	0.0548339	0.00102391	0.0836201	0.0196003	0.00158773	0.0946054	0.109034	0.128264	0.0279444	24.93901	0.389347	0.731589	1.08252	1.79654	0.148049	0.175556	0.238492	0.062862	0.265892	0.109149	0.11247	0.2484608
2000	-238.2794	-234.7381	-3.541281	0.6026866	0.07804062	0.0329263	0.121376	0.0253255	0.0039935	0.00281502	0.0858399	0.0165512	0.0315276	0.22291	0.0769817	0.0995008	0.000525234	0.0115407	0.0232155	0.0130449	0.264853	0.02043616	35.75945	0.0536627	0.313762	0.882683	2.74989	0.0990967	0.182763	0.26449	0.0502109	0.286592	0.116847	0.05336246	0.3829688
2100	-237.7311	-236.6113	-1.119814	1.114544	0.07382212	0.06713983	0.0350018	0.0920421	0.12042	0.00805152	0.249412	0.0064555	0.0197611	0.171753	0.0689531	0.0572446	0.0252534	0.00113483	0.00419621	0.0443769	0.0959435	0.0336283	28.8936	0.159225	0.508667	1.01666	2.31545	0.141145	0.183496	0.227376	0.085832	0.216093	0.146059	0.1007681	0.3337196
2200	-235.813	-235.5589	-0.2541299	1.388161	0.03941992	0.04268299	0.0494817	0.041775	0.109668	0.105608	0.0223513	0.0112802	0.00453202	0.0289693	0.0766924	0.0171804	0.00797929	0.0121478	0.14523	0.233062	0.134042	0.01835191	16.07791	0.207517	0.568817	1.04312	2.18055	0.144961	0.115469	0.254251	0.0492959	0.310386	0.125637	0.0610349	0.3006789
2300	-242.5242	-237.7909	-4.733246	2.539886	0.02799425	0.003783406	0.0641345	0.0140051	0.0939184	0.100883	0.0843211	0.0172955	0.0167046	0.00232766	0.0235626	0.312952	0.00232172	0.0323047	0.08341	0.0419727	0.109886	0.04196659	29.99128	0.350206	0.702385	1.07907	1.86834	0.176564	0.285702	0.248836	0.0695861	0.150897	0.0684141	0.04574999	0.9173026
2400	-238.7382	-233.2806	-5.457563	1.103204	0.02344367	0.007832446	0.185962	0.0318514	0.021274	0.00196402	0.130803	0.0117213	0.030753	0.0997037	0.0391592	0.261779	0.00155366	0.0155217	0.0679742	0.0366673	0.0633123	0.01415721	41.53785	0.157074	0.505716	1.0152	2.32201	0.15325	0.107984	0.280806	0.088953	0.252196	0.116812	0.02198966	0.6438123
2500	-232.028	-233.8024	1.774483	1.142283	0.09072074	0.07908552	0.0481285	0.0214013	0.0742336	0.0540399	0.150282	0.00306899	0.0106876	0.011651	0.14093	0.194206	0.000864559	0.017355	0.00347177	0.0257183	0.243962	0.02108012	11.80586	0.164438	0.515705	1.02009	2.29977	0.153734	0.15583	0.393645	0.0610883	0.185198	0.0505041	0.1001656	0.2104526
2600	-239.3812	-234.6355	-4.745668	0.9464934	0.05326085	0.06185838	0.172208	0.0148613	0.0228998	0.0987175	0.230897	0.0133925	0.0223405	0.081567	0.0161572	0.083273	0.00102783	0.0114537	0.017998	0.0895458	0.123662	0.01407737	29.98755	0.126158	0.460056	0.990536	2.42325	0.112776	0.211412	0.275465	0.066967	0.228091	0.105289	0.07593576	0.1853853
2700	-246.0538	-235.7526	-10.30121	0.7044302	0.02204285	0.01871064	0.0442009	0.0498417	0.0258619	0.0437339	0.0735818	0.0144182	0.0698033	0.0825544	0.0630508	0.151775	0.0422488	0.0453626	0.077563	0.00868556	0.207319	0.00511245	110.9858	0.0751348	0.365613	0.926499	2.63275	0.132012	0.17445	0.261907	0.043686	0.276388	0.111557	0.02382309	0.2146006
2800	-242.6968	-232.8139	-9.882893	0.9453382	0.01790197	0.002860025	0.014848	0.0212721	0.246697	0.0483267	0.126423	0.0119401	0.0276907	0.0305064	0.187682	0.0353251	0.001982	0.0262334	0.00470904	0.163393	0.0529719	0.01323615	91.01033	0.125922	0.459682	0.990317	2.42408	0.144808	0.15002	0.171022	0.0458853	0.331059	0.157205	0.01609618	0.8223165
2900	-240.3333	-234.2772	-6.05615	1.636701	0.03222196	0.04314989	0.0910348	0.0291786	0.0581062	0.0290241	0.0835803	0.0175318	0.00400457	0.0458817	0.136914	0.208461	0.0270292	0.011362	0.000181998	0.121492	0.136218	0.01011855	37.2498	0.245689	0.609834	1.05753	2.08694	0.173085	0.152116	0.233761	0.12004	0.222243	0.0987542	0.05326844	0.1899539
3000	-238.0553	-237.6111	-0.4441936	0.556886	0.05624586	0.03386791	0.0262973	0.00414539	0.105104	0.100135	0.108217	0.0263951	0.0347832	0.0473851	0.0275001	0.158676	0.00751264	0.116755	0.00557247	0.161322	0.0702003	0.006185013	21.50051	0.044356	0.28744	0.857622	2.81058	0.140791	0.196476	0.205804	0.0625368	0.266046	0.128347	0.04005293	0.154421
3100	-240.0633	-236.6938	-3.36948	0.6098762	0.0407429	0.02375449	0.0392598	0.103899	0.148047	0.0699477	0.134222	0.00638529	0.0790804	0.0268344	0.130396	0.0139212	0.00029641	0.0114345	0.0667931	0.0903519	0.079131	0.0218928	30.80404	0.0551512	0.317717	0.886275	2.74086	0.108225	0.185005	0.304751	0.0737868	0.197638	0.130593	0.0456473	0.4796079
3200	-245.0113	-239.1204	-5.890951	1.26747	0.05272565	-0.006625672	0.00426639	0.0330578	0.0293839	0.0573973	0.0245192	0.0164512	0.0307379	0.310741	0.0072785	0.165285	0.00194799	0.0474544	0.0491835	0.160199	0.0620974	0.03889281	26.02623	0.187067	0.544644	1.03325	2.23504	0.160498	0.143093	0.205146	0.104037	0.261072	0.126154	0.03226714	1.205338
3300	-237.6563	-236.6881	-0.9682338	1.317701	0.03909456	0.07916456	0.152605	0.00709668	0.0107316	0.100379	0.0241434	0.000601809	0.0417244	0.0701777	0.0182161	0.0453303	0.000534675	0.0278849	0.172296	0.148248	0.18003	0.006202439	19.88264	0.195739	0.555104	1.03764	2.21151	0.124306	0.159998	0.334947	0.0372691	0.230316	0.113163	0.085367	0.07265617
3400	-233.6416	-234.852	1.210436	1.249377	0.0903054	0.1887546	0.0837205	0.0580255	0.0673439	0.0105944	0.142883	0.024625	0.0238008	0.0286648	0.0735516	0.0545157	0.0010545	0.00457007	0.0562313	0.120614	0.249805	0.01111023	10.34021	0.183887	0.540725	1.03155	2.24383	0.09836	0.269797	0.269927	0.0406287	0.222356	0.0989309	0.1998648	0.05558872
3500	-237.3996	-235.0998	-2.299753	1.486572	0.03065032	0.0501457	0.0602909	0.0345488	0.111286	0.00485199	0.0141928	0.0293738	0.0268445	0.204993	0.0887495	0.213547	0.00781464	0.0371792	0.0125401	0.0964581	0.0573294	0.0009778829	26.49947	0.223241	0.586306	1.04962	2.14083	0.187048	0.166471	0.262198	0.0236663	0.264722	0.0958941	0.05112358	0.01912782
3600	-241.2014	-238.2454	-2.955963	1.072675	0.09304527	0.06853228	0.0635221	0.0825921	0.00214438	0.0852258	0.0863705	0.0144273	0.132235	0.0220901	0.0325232	0.0063158	0.00104613	0.0370395	0.121569	0.201403	0.111496	0.01853553	21.59042	0.151222	0.497557	1.01107	2.34015	0.14306	0.156233	0.272309	0.0682495	0.197696	0.162452	0.08706781	0.2128861
3700	-245.8925	-242.0104	-3.882117	0.5084754	0.1215516	0.07368223	0.0194482	0.0394457	0.0357797	0.080376	0.0219085	0.0273362	0.0106137	0.248014	0.0960572	0.00492891	0.0193783	0.00125472	0.0649031	0.211366	0.11919	0.001460933	42.17463	0.0349692	0.257413	0.826339	2.88128	0.122582	0.143366	0.306333	0.0574854	0.280746	0.0894875	0.07514317	0.019442
3800	-238.6313	-239.7301	1.098784	0.7491042	0.09817072	0.09803184	0.155472	0.0919462	0.152692	0.0865097	0.00743797	0.000277269	0.0222491	0.0655285	0.0226508	0.0297922	0.0124016	0.0145095	0.0980794	0.0440482	0.196406	0.008802739	15.82496	0.0846929	0.385806	0.941789	2.58771	0.112976	0.183366	0.276827	0.031383	0.248276	0.147171	0.1068346	0.08239598
3900	-232.0182	-236.0761	4.057872	2.415182	0.405813	0.2499542	0.111879	0.00975702	0.0415274	0.073927	0.18646	0.0186696	0.133212	0.0666621	0.00103009	0.129511	0.00179008	0.0278203	0.0594268	0.0122562	0.126071	0.04647215	1.603635	0.338265	0.692965	1.0776	1.89117	0.138994	0.133237	0.254077	0.0642183	0.3277	0.0817734	0.2964263	0.1567747
4000	-236.8238	-236.3578	-0.466002	2.287656	0.1279764	0.06384954	0.252426	0.0375759	0.0122589	0.0335202	0.0278755	0.00930549	0.0212038	0.0871262	0.256965	0.12451	0.0073751	0.0121211	0.0404024	0.0556931	0.0216421	0.0103272	13.00789	0.325353	0.682487	1.07576	1.9164	0.1954	0.162035	0.202219	0.0531625	0.286451	0.100732	0.07417674	0.1392242
4100	-238.5637	-234.6057	-3.958016	0.5226472	0.0786968	0.04519458	0.0520104	0.15085	0.0988547	0.0441491	0.0404819	0.0280199	0.0114335	0.0147475	0.328504	0.051115	0.000175191	0.0183233	0.0204671	0.0769095	0.0639594	0.007755418	43.7524	0.0376582	0.266444	0.836072	2.85983	0.15324	0.175308	0.217271	0.0561777	0.279335	0.118668	0.05295	0.1464668
4200	-240.5546	-233.6256	-6.929042	5.780868	0.02288274	0.05562539	0.204675	0.0137552	0.104041	0.0312134	0.0333853	0.00566086	0.00116614	0.084072	0.142836	0.126481	0.00696362	0.0038144	0.0117787	0.170022	0.0601352	0.02305312	24.24083	0.531598	0.820553	1.08174	1.56611	0.128809	0.170105	0.266097	0.0506806	0.215888	0.16842	0.07867851	0.293004
4300	-245.2778	-238.7545	-6.523246	0.8485068	0.1018984	0.02592425	0.0464771	0.130607	0.0427631	0.0301702	0.0340329	0.0142579	0.056009	0.0198345	0.00200215	0.207594	0.00771717	0.074929	0.00334606	0.188821	0.141439	0.04467354	40.6702	0.105831	0.425954	0.96954	2.49868	0.139339	0.184476	0.18099	0.0552744	0.327818	0.112102	0.07059779	0.6327895
4400	-234.3708	-233.3254	-1.045387	1.492393	0.06815992	0.1678335	0.0950308	0.0909635	0.128248	0.0494156	0.067791	0.0125965	0.0206255	0.121452	0.120232	0.169035	0.0344561	0.0039466	0.00154889	0.0222889	0.0623692	0.05926732	8.581684	0.224145	0.587285	1.04997	2.1386	0.194423	0.1772	0.242538	0.0777322	0.210104	0.0980031	0.2271008	0.2609736
4500	-238.9261	-232.6963	-6.229779	2.093794	0.1088037	-0.005283927	0.00538915	0.0424828	0.210797	0.105898	0.0528982	0.0104788	0.0991677	0.000783948	0.0735121	0.0948992	0.00437426	0.0054466	0.00121786	0.187689	0.104966	0.0601254	59.67172	0.30422	0.664631	1.07217	1.95898	0.150965	0.109848	0.247867	0.036062	0.318201	0.137056	0.05484147	1.096349
4600	-250.6828	-243.3329	-7.349884	0.9840754	0.01645061	0.0116418	0.0882141	0.170652	0.00662018	0.00666777	0.0893568	0.0734287	0.0271466	0.0870697	0.0573621	0.0607963	0.00716047	0.0672246	0.134522	0.0143509	0.109429	0.01725982	71.34226	0.133766	0.471912	0.99731	2.39701	0.12142	0.240302	0.178026	0.108914	0.265524	0.085814	0.02890162	0.597192
4700	-236.5451	-232.7632	-3.781871	0.449814	0.1427178	0.177632	0.0229707	0.0692934	0.143047	0.0626942	0.0318802	0.00716535	0.0687773	0.0309576	0.208054	0.0866497	0.00829869	0.00324243	0.0117959	0.112782	0.132392	0.007598283	16.78196	0.0245074	0.217897	0.780014	2.97758	0.169154	0.136517	0.282703	0.0868772	0.241338	0.0834105	0.1852303	0.04102073
4800	-245.051	-241.1258	-3.925217	0.4111844	0.3100481	0.05015054	0.0680473	0.0467341	0.147326	0.0523997	0.0425915	0.00514586	0.0500051	0.0530982	0.180683	0.0488818	0.0174761	0.0468788	0.0326411	0.164855	0.0432369	0.01444848	25.92896	0.0183605	0.19006	0.743105	3.04847	0.179808	0.11662	0.244877	0.0885773	0.271369	0.0987485	0.06459903	0.2236641
4900	-234.997	-230.7511	-4.245901	2.920414	0.04558368	0.1751161	0.0933507	0.0373256	0.11588	0.0285865	0.0707802	0.000663597	0.000546127	0.133453	0.0339023	0.151175	0.00291679	0.00297088	0.0861623	0.1365	0.105788	0.01246938	17.43927	0.38301	0.727024	1.08209	1.80787	0.169075	0.205001	0.265234	0.0434154	0.224301	0.092974	0.1875854	0.06647307
5000	-244.5888	-236.1846	-8.404206	0.614652	0.02835152	0.003514793	0.0360068	0.0574172	0.0815054	0.0578211	0.0197071	0.0172164	0.151375	0.0171556	0.0804712	0.226538	0.000551187	0.123351	0.00526123	0.0458145	0.0798083	0.009620097	72.44948	0.0561434	0.320319	0.888614	2.73492	0.140151	0.150807	0.234753	0.0765465	0.289734	0.108009	0.01313489	0.7324079
5100	-226.4682	-232.6361	6.167941	2.063723	0.2525928	0.3483763	0.0699282	0.112713	0.0312257	0.0433491	0.0743703	0.00591438	0.144911	0.0852376	0.12523	0.0548217	0.0106439	0.00111953	0.0925444	0.0891679	0.0588233	0.02985835	1.992186	0.300765	0.661623	1.07151	1.96611	0.165024	0.158605	0.242335	0.0651543	0.219232	0.149649	0.3782347	0.07894133
5200	-238.3378	-236.3299	-2.007935	0.9655546	0.02768297	0.02921477	0.0842502	0.0843162	0.0969115	0.0645242	0.115416	0.00348558	0.092398	0.149549	0.0227933	0.0898853	0.0145835	0.0211773	0.0112082	0.093582	0.0559196	0.02004513	24.91507	0.130031	0.466148	0.99405	2.40977	0.156629	0.0987419	0.220871	0.0790454	0.330962	0.113751	0.0492599	0.4069258
5300	-238.0035	-234.8647	-3.138827	0.8222129	0.0251762	0.03435571	0.149674	0.0381773	0.09804	0.0326551	0.0203073	0.0172129	0.069442	0.0353936	0.10071	0.0964446	0.00738987	0.0324728	0.0116858	0.0469824	0.243412	0.01921031	25.72263	0.100276	0.415926	0.962925	2.52087	0.12315	0.20253	0.24327	0.0843347	0.280318	0.066398	0.05356602	0.3586287
5400	-235.2814	-236.7043	1.422907	0.8568172	0.0963682	0.06424449	0.0203125	0.033502	0.0240677	0.070307	0.126068	0.00759321	0.00997051	0.140804	0.0408626	0.136994	0.00643681	0.0302267	0.0294215	0.141831	0.181602	0.008127913	14.92511	0.107579	0.429042	0.971535	2.49184	0.112808	0.180846	0.256978	0.111685	0.224332	0.113351	0.0723724	0.1123068
5500	-237.071	-237.2167	0.1456959	1.642495	0.05981895	0.1197219	0.0462993	0.0245775	0.0272711	0.193895	0.0226091	0.0279916	0.190319	0.0433884	0.0613892	0.0719817	0.00804283	0.0634445	0.0189717	0.0407822	0.159037	0.02224998	17.21672	0.24652	0.610676	1.0578	2.08501	0.110446	0.163004	0.30118	0.0376876	0.299113	0.0885691	0.1419719	0.156721
5600	-239.9262	-240.4197	0.4934738	1.573635	0.03690742	0.04632093	0.0840578	0.0594087	0.05685	0.0239118	0.134119	0.00723486	0.0342783	0.0833391	0.0928067	0.124272	0.0101645	0.0114138	0.0101773	0.111485	0.156481	0.00160844	14.74575	0.236477	0.600371	1.05447	2.10868	0.111375	0.275468	0.207233	0.0408864	0.270953	0.0940849	0.04792937	0.03355855
5700	-235.6279	-234.9896	-0.6383635	2.75274	0.06918375	0.04870637	0.14271	0.104755	0.0649495	0.07942	0.0920997	0.00131031	0.0503664	0.158718	0.0777083	0.0903923	0.0188161	0.00171418	0.0475778	0.0241627	0.0453001	0.006397287	11.82324	0.36918	0.716849	1.08099	1.83298	0.120003	0.11637	0.312618	0.068788	0.274137	0.108084	0.05510365	0.1160955
5800	-241.2295	-237.9059	-3.32363	0.5392693	0.06966358	0.02830365	0.0680785	0.0173157	0.0625243	0.0527328	0.0571668	0.00536208	0.034104	0.0361088	0.217956	0.0854481	0.0189105	0.0165554	0.0638791	0.165571	0.0982869	0.0009271406	39.06736	0.040877	0.276781	0.846865	2.83548	0.123815	0.211006	0.262409	0.0752227	0.242387	0.0851598	0.02923079	0.03171794
5900	-251.9373	-239.4473	-12.48999	3.66087	0.02975931	0.059954	0.0140323	0.0350315	0.0590114	0.00111282	0.176092	0.0204574	0.047312	0.0316606	0.309767	0.0431818	0.00510971	0.0584313	0.107628	0.00613769	0.085035	0.05687124	35.22041	0.434703	0.7626	1.08428	1.71842	0.145551	0.13728	0.2777	0.0760151	0.23687	0.126585	0.1168252	0.4868061
6000	-246.9017	-233.5218	-13.37988	1.022543	0.0223981	0.006527593	0.142553	0.0204386	0.00733922	0.00767844	0.170634	0.0217473	0.0240563	0.151976	0.120989	0.0215092	0.00458061	0.00797605	0.0586567	0.230961	0.00890433	0.0006870453	251.7327	0.14143	0.483424	1.00364	2.37151	0.172052	0.123613	0.277089	0.0858589	0.247825	0.0935622	0.007214638	0.09522935
6100	-230.7848	-232.2248	1.439986	1.580883	0.1652431	0.113672	0.0520358	0.0113999	0.0661515	0.0526727	0.112697	0.0237916	0.00665239	0.000509767	0.20852	0.100984	0.0134648	0.01693	0.00229804	0.115039	0.216853	0.04536669	10.23485	0.237551	0.601488	1.05484	2.10612	0.205691	0.110029	0.270463	0.087703	0.230162	0.0959513	0.1590387	0.2852557
6200	-225.9063	-228.7924	2.886057	2.263816	0.1524351	0.135549	0.174074	0.0413516	0.080349	0.00464765	0.0359952	0.00485791	0.0227261	0.138217	0.0649014	0.0370248	0.00444191	0.0179096	0.0332836	0.149357	0.190863	0.03860571	5.99064	0.322856	0.680424	1.07538	1.92134	0.117092	0.164608	0.242174	0.098179	0.282658	0.0952895	0.1741547	0.2216747
6300	-233.8784	-231.3182	-2.560128	1.49587	0.06565572	0.04852866	0.0909254	0.0207076	0.00191009	0.0419558	0.138702	0.00336096	0.0134784	0.0305525	0.246028	0.107016	0.00903295	0.0152463	0.0289618	0.135161	0.116962	0.01517621	25.64505	0.224684	0.587867	1.05018	2.13727	0.114379	0.206291	0.284669	0.0509413	0.239093	0.104627	0.06370487	0.2382269
6400	-235.8429	-231.9355	-3.90733	7.837197	0.05470731	0.1661001	0.0504512	0.0315503	0.0229357	0.0656117	0.0929081	0.00167451	0.0388044	0.0353412	0.125553	0.0498665	0.0132463	0.059766	0.0949495	0.206611	0.110731	0.008392739	10.45744	0.58936	0.850681	1.07701	1.48294	0.178056	0.157103	0.2432	0.102074	0.235903	0.0836645	0.1744928	0.0480979
6500	-248.849	-243.891	-4.958018	1.492172	0.09277795	0.03665518	0.152663	0.019153	0.0455532	0.0180821	0.0168372	0.00359634	0.0304878	0.0482087	0.0586091	0.190738	0.00853869	0.252584	0.00435469	0.126076	0.0245193	0.01877533	27.63246	0.224111	0.587248	1.04996	2.13868	0.108167	0.129306	0.293834	0.0840442	0.236099	0.14855	0.0554305	0.3387183
6600	-231.6705	-231.4722	-0.1983273	4.211786	0.07649602	0.1100299	0.178341	0.0211281	0.298206	0.0769111	0.108699	0.00620618	0.0150771	0.0390846	0.0683749	0.100672	0.00699849	0.00599909	0.0140449	0.00604263	0.0542158	0.04326381	7.144757	0.465631	0.782229	1.08431	1.66783	0.179222	0.138044	0.245945	0.0470753	0.266558	0.123155	0.1532937	0.2822282
6700	-234.3328	-231.7135	-2.619237	1.942922	0.03250795	0.09396343	0.0206466	0.0287583	0.091207	0.0658843	0.0105734	0.0339373	0.0158932	0.0347925	0.141231	0.254032	0.0111858	0.00291035	0.00444345	0.139089	0.145416	0.03287728	25.16189	0.286365	0.648804	1.06849	1.99634	0.110553	0.19725	0.19997	0.0807742	0.300576	0.110878	0.1268407	0.2592013
