Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-578.5956	-497.8488	-80.74684	23.86773	1.52207	0.0531063	0.0702992	0.0940906	0.00635711	0.00561768	0.215896	0.327793	0.0123333	0.157483	0.291331	0.117576	0.077551	0.249792	0.30813	0.394385	0.10444	0.191514	0.0406252	0.0173575	0.225635	0.0643567	0.306647	0.355442	0.180084	0.274142	0.0434034	0.504686	0.881256	0.138731	0.259744	0.256171	0.48532	0.103359	0.265704	0.172607	0.228107	0.0315849	0.0139243	0.1778551	-0.007590353	0.0512748	0.306863	0.026925	0.123906	0.0146799	0.0783658	0.155627	0.0263082	0.0266668	0.0531935	0.0272434	0.0330224	0.00360654	0.0656416	0.00667609	0.2118121	3	30.00589	0.05288975	0.228712	0.592189	1.05169	2.12741	0.0870535	0.146172	0.0641172	0.399624	0.167931	0.135102	0.2042217	1.037167
1100	-584.6437	-487.0506	-97.59307	24.10142	2.252036	0.189187	0.0941513	0.1548	0.126352	0.539646	0.0699524	0.592724	0.00540684	0.0614474	0.0404673	0.13549	0.937868	0.302561	0.132537	0.0730836	0.112726	0.214684	0.954497	0.0672418	0.230089	0.440611	0.613687	0.479517	0.280433	0.124688	0.366189	0.0673914	0.0952869	0.50427	0.27751	0.200748	0.315421	1.16363	0.182992	0.443827	0.1674	0.0019608	0.0102404	0.216848	0.09411982	0.0865905	0.235609	0.00934341	0.0105585	0.00570401	0.00250394	0.171497	0.0180271	0.0521434	0.0442544	0.209125	0.0513186	0.0162373	0.0775746	0.00951414	0.2884613	2	29.05589	0.08311858	0.321612	0.679391	1.07518	1.92381	0.117443	0.101168	0.0560744	0.39832	0.128457	0.198537	0.3825812	0.7539873
1200	-566.1007	-486.0859	-80.01482	25.73112	3.335992	0.0759359	0.593684	0.146687	0.0901603	0.363516	0.109643	0.778318	0.00430722	0.13051	0.0759824	0.325025	0.0692051	0.0181086	0.149788	0.129649	0.0751877	0.153618	0.226914	0.0806265	0.0524745	0.0574691	0.15768	0.126148	0.446301	0.150798	0.00126253	0.0241479	0.428672	0.899566	0.012085	0.412329	0.160093	0.837861	0.471026	0.363023	0.255838	0.00185229	0.197859	0.195122	0.0358278	0.0790596	0.42723	0.0254961	0.00716841	0.00757462	0.020419	0.11308	0.0335753	0.00583293	0.0318726	0.0618366	0.00776563	0.0145791	0.158914	0.00559614	0.3041812	3	27.64901	0.07490235	0.413693	0.748584	1.08374	1.75399	0.133394	0.113879	0.0651482	0.335208	0.159285	0.193086	0.340009	0.8946269
1300	-580.5815	-501.5207	-79.06086	27.63502	4.420301	0.0831168	0.166803	0.371102	0.0994167	0.567566	0.21536	0.468283	0.0378326	0.157805	0.110653	0.0769412	0.175334	0.137888	0.0600821	0.41117	0.0525748	0.127826	0.0104803	0.034588	0.0649801	0.0431225	0.169399	0.208463	0.021692	0.213631	0.155604	0.00723313	0.154287	0.0625126	0.324449	0.00916854	0.394235	0.0264419	0.0546695	0.268594	0.150596	0.0722296	0.393381	0.21688	0.04706346	0.0196994	0.401532	0.00517672	0.0196976	0.0600075	0.0482486	0.0053609	0.0167022	0.0254125	0.0774397	0.0551662	0.158283	0.00576848	0.0760887	0.0254167	0.239222	4	35.28756	0.08305274	0.47606	0.788595	1.08413	1.65121	0.0848661	0.16134	0.0674358	0.369749	0.166536	0.150073	0.2862854	0.8356065
1400	-585.9905	-496.6647	-89.32575	7.283234	1.360463	0.115069	0.920047	0.267193	0.0868363	0.0176608	0.042804	0.433917	0.0107386	0.986693	0.0578094	0.481188	0.146506	0.377258	0.437329	0.161519	0.0213961	0.523398	0.00461277	0.143884	0.190084	0.0336839	0.200947	0.00173369	0.0416559	0.251992	0.436411	1.06727	0.330686	0.0762338	0.00973819	0.503999	0.0846078	0.151067	0.078557	0.440479	0.306676	0.107959	0.430101	0.3077548	0.03265643	0.17696	0.27798	0.0208208	0.0325124	0.00426846	0.0421102	0.122957	0.0173235	0.0397295	0.0258019	0.0990015	0.0151039	0.00999555	0.1115	0.0039355	0.446365	2	34.65584	0.04856028	0.20294	0.563553	1.04106	2.19245	0.0959736	0.106198	0.0730404	0.326469	0.220938	0.177382	0.4790215	0.9318268
1500	-583.3664	-493.647	-89.71935	7.646884	2.451792	0.333226	0.140527	0.298482	0.108882	0.0788075	0.0277642	1.2089	0.0126066	0.44509	0.553866	0.645995	0.544477	0.1605	1.1873	1.17287	0.03539	0.974307	0.0906468	0.211323	0.00256269	0.727776	0.0194981	0.198448	0.0909323	0.0117077	0.0168511	0.104493	0.745205	0.444486	0.957379	0.806014	0.136179	0.0818366	0.0697304	0.27013	0.420332	0.0611243	0.0541442	0.3481637	-0.009410562	0.0514454	0.148154	0.022211	0.0750489	0.0155008	0.080338	0.273076	0.0361329	0.0634861	0.000999557	0.0650566	0.0673455	0.0145732	0.08261	0.00402226	0.4390577	2	27.53848	0.07092041	0.341838	0.695811	1.07806	1.88429	0.117761	0.0908557	0.0755468	0.367596	0.178193	0.170048	0.4296472	1.021903
1600	-571.3373	-503.9993	-67.33796	6.580329	2.580717	0.251231	0.733058	0.00690584	0.132497	0.21244	0.0837732	0.567602	0.00773436	0.393272	0.389967	0.523691	0.146659	0.178438	0.712387	0.158153	0.0357051	0.119536	0.210291	0.174132	0.181769	0.0990353	0.143509	0.0830505	0.131947	0.010019	0.152225	0.259696	0.0365748	0.00125528	0.177049	0.16791	0.0528892	0.00976374	0.0808395	0.0950176	0.161859	0.0147294	0.396508	0.2740137	-0.08586337	0.00503228	0.107706	0.0403642	0.250881	0.00329845	0.0785997	0.111554	0.0120805	0.0310986	0.00231448	0.17348	0.00862559	0.0423204	0.0963246	0.0363208	0.3836189	4	28.18961	0.08562984	0.353978	0.705309	1.07949	1.86123	0.0980111	0.101693	0.0719527	0.452646	0.103032	0.172665	0.2977555	1.288369
1700	-573.0725	-502.6764	-70.39606	7.425925	3.011294	0.00203588	0.306024	0.0320641	0.125129	0.198698	0.0377692	0.250823	0.022359	0.103158	0.569767	0.330102	0.228726	0.0468869	0.293836	0.294453	0.0572181	0.263088	0.04551	0.270187	0.228277	0.131244	0.160393	0.506895	0.550895	0.0537018	0.231278	0.284972	0.163246	0.0188676	0.175338	0.803447	0.338367	0.0715295	0.189148	0.218569	0.136484	0.0146223	0.077976	0.1787002	-0.02999978	0.0035393	0.102879	0.0713829	0.0473073	0.0736202	0.0134616	0.111504	0.0154142	0.0319857	0.0626068	0.247928	0.0835453	0.0118293	0.120693	0.0023029	0.2346905	4	34.3548	0.08982528	0.390134	0.732151	1.08257	1.79514	0.136071	0.144491	0.11055	0.29308	0.100606	0.215202	0.2046907	1.146562
1800	-589.8127	-502.9057	-86.90698	4.697886	2.842582	0.277386	0.0515326	0.0117549	0.520735	0.924701	0.531578	0.0916808	0.205473	0.647878	0.0668766	0.0308598	0.582768	0.493466	0.13281	0.11603	0.150228	0.0223254	0.134005	1.01664	0.371036	0.187332	0.0324819	0.629369	0.927399	0.227703	0.393688	0.466562	0.293647	0.437122	0.693235	0.163158	0.278879	0.24368	0.359234	1.62206	0.00687029	1.10828	0.282118	0.3777473	0.02123541	0.0403393	0.0989686	0.0371807	0.0736502	0.00631358	0.0196169	0.113652	0.0157308	0.103886	0.0667104	0.155675	0.0864447	0.00813877	0.144421	0.0292716	0.3195441	3	27.97588	0.110819	0.376705	0.722422	1.08162	1.81925	0.155006	0.10959	0.10243	0.352662	0.108705	0.171607	0.3407795	0.9376858
1900	-569.2259	-496.9321	-72.29384	5.893265	3.896421	0.206711	0.188438	0.0442031	0.0395911	0.0674589	0.272453	0.202006	0.261666	0.358852	0.225336	0.082292	0.0678768	0.046518	0.876176	0.144676	0.513123	0.0369431	0.00365874	0.465133	0.0701976	0.0362603	0.00607649	1.01455	0.427304	0.211899	0.210811	0.0234206	0.118859	0.145672	0.362863	0.0440342	0.470595	0.159024	0.081549	0.149066	0.0486889	0.516993	0.243823	0.1949458	-0.01143294	0.052153	0.17963	0.0744526	2.98321e-05	0.01471	0.0246848	0.271263	0.00898155	0.0192845	0.00193504	0.13782	0.0320029	0.0178359	0.143679	0.0215378	0.3740437	4	25.95454	0.1397887	0.44858	0.771549	1.0844	1.69547	0.149267	0.13211	0.0754864	0.284205	0.174078	0.184854	0.3626108	1.031529
2000	-574.5659	-501.1	-73.46595	6.217643	3.785484	0.109889	0.224267	0.0928985	0.0151311	0.119901	0.319502	0.775896	0.0471397	0.552835	0.464084	0.0823862	0.090122	0.0624467	0.101915	0.120815	0.03207	0.187991	0.00537553	0.00078007	0.350539	0.0504342	0.055873	0.415196	0.0595207	0.644366	0.197956	0.13076	0.181932	0.00734492	0.103122	0.100405	0.138422	0.132156	0.361994	0.22444	0.350919	0.334394	0.0256608	0.2194846	0.02746305	0.10942	0.280223	0.037029	0.037813	0.0523626	0.024171	0.0777961	0.024589	0.0346894	0.00378245	0.0400917	0.148386	0.005726	0.121609	0.00231204	0.355039	2	27.22712	0.1264935	0.442175	0.767448	1.08437	1.70601	0.0739862	0.0946883	0.0829112	0.362056	0.232209	0.154149	0.382502	0.9282016
2100	-569.5175	-492.8594	-76.65807	7.201776	1.618516	0.377445	0.207381	0.247543	0.496827	0.125163	0.0694095	0.325006	0.154658	0.507448	0.712465	0.0650743	0.375935	0.27272	0.277679	0.0806414	0.0138611	0.118803	0.308728	1.28809	0.0518283	0.0170065	0.19929	0.532803	0.263732	0.000343646	0.415252	0.20874	0.166976	0.401733	0.00253949	0.00805852	0.066537	0.522907	0.291535	0.000143963	0.327918	0.0296366	0.353341	0.2276671	-0.04798627	0.0725883	0.310001	0.0739019	0.0082212	0.00643795	0.00057814	0.117114	0.0208569	0.0307048	0.000624627	0.108949	0.0383115	0.0228339	0.144842	0.0440343	0.582116	3	28.15197	0.09734024	0.243064	0.607164	1.05668	2.09309	0.130139	0.106982	0.0813162	0.37132	0.167079	0.143164	0.5341298	1.08984
2200	-578.3101	-504.1378	-74.1723	9.578928	1.986581	0.11905	0.0290192	0.0700016	0.285251	0.192677	0.194139	0.26719	0.606093	0.265842	0.081597	0.193761	0.436881	0.184655	0.127621	0.333815	0.0283099	0.0543344	0.124804	0.776259	0.320074	0.106251	0.0848632	0.491876	0.0329201	0.104009	0.0340861	0.108919	0.0121531	0.121093	0.236578	0.145056	0.088478	0.00166849	0.0342549	0.0300534	0.301009	0.043824	0.269549	0.1396815	-0.01888491	0.0542518	0.229634	0.063881	0.180373	0.0152349	0.0296627	0.0901972	0.038071	0.0558723	0.0291504	0.0143059	0.0435057	0.00704314	0.133316	0.0155008	0.5501443	2	29.2736	0.05602703	0.291668	0.653579	1.06965	1.9851	0.147581	0.0891984	0.11039	0.367129	0.153963	0.131738	0.5312594	1.035547
2300	-584.7867	-493.4938	-91.29292	7.558644	1.991476	0.865234	0.673618	0.68605	0.0268297	0.0957852	0.142419	0.361347	0.0644571	0.415744	1.01597	0.540053	0.239012	0.319793	1.01176	0.461548	0.16386	0.335558	0.239085	0.0262954	0.22612	0.00823264	0.496293	0.962435	0.32077	1.60998	0.486787	0.3108	0.016414	1.48838	0.594209	0.430745	0.0628691	0.1099	0.0371318	0.121739	0.207809	0.000261784	0.103329	0.4383759	0.05574142	0.0645282	0.213787	0.0296886	0.165786	0.00254318	0.0597507	0.101445	0.0035774	0.0290162	0.00139198	0.043735	0.0762263	0.011221	0.174237	0.0230664	0.4360678	2	24.43193	0.1276093	0.292255	0.654104	1.06977	1.98387	0.148915	0.0984799	0.0695541	0.352496	0.141148	0.189408	0.4918092	0.8866605
2400	-600.4671	-499.4852	-100.9818	27.89094	1.274803	0.00380325	0.751892	0.477434	1.01093	0.524395	0.383789	0.206414	0.172954	0.025211	0.0623151	0.848261	0.162954	0.0499294	0.051316	0.139811	0.395208	0.00272621	0.551718	0.544802	0.917103	0.0989756	1.53447	0.506284	0.244932	0.189381	0.146828	0.128353	0.00514537	0.150128	0.428851	0.182957	0.402405	0.046857	0.341889	0.83345	0.720768	0.0540863	0.380846	0.295606	-0.03865636	0.083365	0.183241	0.00458805	0.0148542	0.00739244	0.0741278	0.0303786	0.00268659	0.119645	0.0618664	0.120294	0.110725	0.00921075	0.151679	0.0259459	0.2159133	4	30.25552	0.08037149	0.188348	0.546209	1.03392	2.23152	0.143811	0.0985561	0.071225	0.385193	0.113051	0.188164	0.1772569	1.218081
2500	-559.6166	-486.8478	-72.76871	28.49476	4.430201	0.0797259	0.0804923	0.0228984	0.0810645	0.60413	0.0945758	0.343538	0.264081	0.313708	0.11841	0.109742	0.157916	0.0392836	0.409339	0.194988	0.0421785	0.358146	0.0571308	0.182095	0.0244976	0.131449	0.021089	0.084139	0.0337176	0.148952	0.500566	0.000345786	0.0226811	0.13428	0.224195	0.0246549	0.0190443	0.0884073	0.0997097	0.343658	0.204205	0.0262279	0.206505	0.1507872	0.03386197	0.0189179	0.239035	0.0719653	0.00594303	0.0115065	0.0427052	0.0892353	0.00453296	0.0165095	0.00947351	0.275238	0.0495542	0.0170958	0.145027	0.00326035	0.1808823	6	35.53773	0.0637359	0.47654	0.788885	1.08412	1.65045	0.119015	0.127144	0.0808709	0.383308	0.177395	0.112268	0.2147443	0.8423149
2600	-549.1829	-483.5269	-65.65606	29.38035	2.090849	0.132305	0.0597032	0.0205685	0.0971399	0.104115	0.136949	0.290557	0.164921	0.0703343	0.0106098	0.0785848	0.0955516	0.319642	0.287812	0.283979	0.0501626	0.046156	0.0442691	0.331825	0.0444219	0.0161579	0.492875	0.0371402	0.146459	0.0742961	0.0856102	0.169629	0.00192722	0.209062	0.121784	0.0743496	0.0207188	0.228922	0.221671	0.283408	0.103858	0.395823	0.0130814	0.1680108	-0.003387242	0.0231805	0.373574	0.0523313	0.0209624	0.0111028	0.025358	0.0541164	0.0157943	0.0656878	0.083357	0.0500255	0.000702121	0.0321619	0.190288	0.00135815	0.1651174	6	30.00761	0.06203385	0.303883	0.664339	1.07211	1.95967	0.130006	0.124033	0.0612571	0.392724	0.121604	0.170377	0.1617302	1.020944
2700	-569.3257	-501.0736	-68.25215	30.25032	2.562724	0.0132589	0.0401528	0.106153	0.00225013	0.241465	0.225266	0.00360006	0.0129433	0.170783	0.21428	0.132059	0.246766	0.352892	0.0731379	0.0644735	0.347003	0.00277054	0.237089	0.12652	0.180677	0.0798194	0.123597	0.0868791	0.16408	0.124391	0.0648769	0.165089	0.359512	0.0784565	0.107254	0.176794	0.00170312	0.0264333	0.0190781	0.185772	0.113596	0.108812	0.0491348	0.1198241	0.02366885	0.00562979	0.228261	0.0337837	0.0127989	0.00875496	0.0262621	0.0843691	0.0650029	0.013926	0.0724333	0.21407	0.0566939	0.0176112	0.138411	0.0219916	0.3555029	2	31.94335	0.04507252	0.352324	0.704029	1.07931	1.86434	0.120256	0.138857	0.0542003	0.388984	0.128185	0.169518	0.3791718	0.9375775
2800	-556.9847	-487.3901	-69.59465	32.51859	2.17602	0.101085	0.0344943	0.0726429	0.0385829	0.19411	0.0184772	0.178225	0.0658448	0.203867	0.0791562	0.0849304	0.0974059	0.399531	0.0394313	0.0912077	0.0143056	0.00542966	0.0618443	0.0774324	0.134995	0.102041	0.0634627	0.00831385	0.0108233	0.000820103	0.155042	0.188309	0.176084	0.0409472	0.465536	0.0842865	0.184627	0.0767018	0.0381531	0.432238	0.203446	0.0083563	0.0330271	0.1370813	0.03152209	0.0378018	0.194346	0.0321661	3.3751e-05	0.00185341	0.164493	0.058108	0.00350281	0.0447414	0.0563875	0.133167	0.0467511	0.00498833	0.192032	0.0296285	0.1322421	3	33.80539	0.06553053	0.313418	0.672515	1.07383	1.94024	0.0896476	0.11533	0.0746189	0.439168	0.171187	0.110048	0.1637642	0.8075154
2900	-603.5367	-503.6965	-99.84022	23.61113	1.410824	0.13762	0.986234	0.126671	0.0157235	0.446186	0.360806	0.0196093	0.0181784	0.656111	0.108735	0.644147	0.0242508	0.326989	0.390084	0.318689	0.156283	0.155285	0.806052	0.167137	0.578106	0.248498	0.169985	0.449121	0.561346	0.00743572	0.334195	0.704545	0.0401514	0.229372	0.351447	0.40852	0.729998	0.114698	0.292857	0.253439	0.0130586	0.741113	1.23888	0.4127394	-0.005293711	0.0964873	0.291892	0.000633449	0.0200375	0.0145347	0.0611834	0.078776	0.104779	0.0155101	0.0524919	0.0574542	0.00729166	0.0234014	0.169067	0.00645963	0.3637362	2	32.86694	0.06540053	0.211212	0.573007	1.04473	2.17106	0.154495	0.110729	0.0842117	0.316467	0.148381	0.185717	0.3584425	1.014769
3000	-574.1439	-484.8482	-89.29572	23.92909	4.930509	0.136843	0.118896	0.126928	0.232471	0.204506	0.0347092	0.910796	0.00216233	0.224347	0.191198	0.389282	0.041383	0.696628	0.0128515	0.200621	0.00364737	0.471016	0.135423	0.726151	0.0602643	0.100801	0.157144	0.380667	0.623683	0.418951	0.0369455	0.00413846	0.579197	0.0266499	1.26848	0.480947	0.369183	0.12283	0.0369542	0.303641	0.795215	0.401076	0.0380621	0.298462	-0.06546859	0.0171823	0.324366	0.0418158	0.0172697	0.00353663	0.00478364	0.0844612	0.00817262	0.0186372	0.0197146	0.0792514	0.117075	0.0190966	0.212232	0.0324054	0.3054578	5	28.08487	0.1049771	0.499166	0.802276	1.08342	1.61514	0.12686	0.115508	0.0990007	0.377638	0.143573	0.13742	0.2399893	1.272798
