Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-599.4177	-531.7658	-67.6519	5.983323	3.942935	0.0430484	0.00204238	0.0567314	0.154978	0.0852422	0.388308	0.0243531	0.00569454	0.0553711	0.0264407	0.178025	0.16759	0.138349	0.0238934	0.0156587	0.0457823	0.071376	0.0501158	0.0371334	0.054711	0.148498	0.0334474	0.00396189	0.20729	0.0530927	0.0230966	0.0651506	0.0796191	0.156435	0.0822799	0.109767	0.0335108	0.150434	0.164205	0.00975089	0.322536	0.0735694	0.0336572	0.0530491	0.0536479	0.00900862	0.00392085	0.0189069	0.192046	0.0513417	0.00256711	0.018112	0.202505	0.0171408	0.112959	0.0816353	0.200996	0.011666	0.19209	0.070625	0.0343812	0.0614196	0.0761386	0.0738443	0.311391	0.05367269	-0.01380078	0.0237742	0.260448	0.0453996	0.00372865	0.0289315	0.291301	0.0887382	0.017812	0.00457824	0.0166654	0.126045	0.0446529	0.0139373	0.0227598	0.0112281	0.4067597	10	31.86581	0.1206401	0.4512	0.773212	1.08441	1.69118	0.164051	0.125447	0.0845007	0.232168	0.145794	0.248039	0.392959	1.03512
1100	-607.3247	-536.2362	-71.08852	4.995883	3.547192	0.172011	0.261524	0.0183555	0.417345	0.0868636	0.0177123	0.031288	0.00397131	0.037386	0.169175	0.166022	0.18797	0.157818	0.0641284	0.0574323	0.01455	0.484738	0.168228	0.00295633	0.232154	0.0425202	0.0122599	0.0428742	0.0391026	0.0216324	0.281647	0.339759	0.107028	0.0412432	0.324968	0.219485	0.127363	0.214211	0.063901	0.0390608	0.503123	0.0168619	0.0391016	0.0906761	0.178761	0.195988	0.259936	0.0749457	0.0615831	0.000186568	0.0464398	0.228123	0.0376297	0.0980593	0.084571	0.166899	0.0304449	0.493113	0.0650269	0.00525572	0.062752	0.254545	0.020919	0.210804	0.000553545	0.1224715	-0.02105186	0.0330863	0.120076	0.0770045	0.0731028	0.0412215	0.0500868	0.0705226	0.0149704	0.00516082	0.194728	0.146142	0.145628	0.0113995	0.0149663	0.00190475	0.5000795	9	30.77989	0.1298087	0.427614	0.757935	1.08415	1.7303	0.174937	0.100543	0.101362	0.22015	0.117622	0.285386	0.4790276	1.043947
1200	-625.6279	-540.5997	-85.02828	6.313762	1.590774	0.428164	0.0721581	0.0919525	0.166634	0.0368314	0.342554	0.0448348	0.558358	0.444144	0.00763259	0.00995575	0.152904	0.0839862	0.227852	0.0185768	0.1283	1.0403	0.0696389	0.0923846	0.370799	0.0292827	0.0449756	0.117714	0.253443	0.167206	0.0224469	0.205075	0.00137985	0.239575	0.197578	0.0303831	0.134402	0.135565	0.488303	0.0489359	0.0913492	0.0968213	0.035244	0.417522	0.141975	0.102646	0.440581	0.07437	0.434254	0.797404	0.072233	0.156507	0.138543	0.0866309	0.0377073	0.00761671	0.00121848	0.0926758	0.35153	0.0569739	0.0902696	0.182324	0.00856319	0.0630556	0.0361786	0.1719374	0.08225005	0.0933897	0.458307	0.00968496	0.0158728	0.0535866	0.106865	0.081356	0.00863218	0.00122687	0.0179582	0.000517157	0.0852825	0.00236657	0.0349486	0.0300058	0.6556501	9	29.72184	0.1217013	0.239011	0.603	1.05534	2.10265	0.139072	0.123567	0.0854576	0.267183	0.258022	0.126698	0.7379002	0.888535
1300	-614.2444	-529.9954	-84.24905	4.918908	4.317602	0.0488988	0.020854	0.630883	0.458775	0.5759	0.07881	0.00759146	0.017835	0.023539	0.0776256	0.415746	0.182883	0.312224	0.0349482	0.0286906	0.167474	0.152331	0.0282571	0.023193	0.074297	0.128603	0.192833	0.0150721	0.186589	0.427437	0.00272386	0.0542728	0.102518	0.0611743	0.309853	0.0214803	0.115408	0.280354	0.154505	0.275934	0.00727718	0.032457	0.0622579	0.0737621	0.0144223	0.00967165	0.212877	0.374297	0.0357193	0.107577	0.0192464	0.095592	0.381769	0.112213	0.491027	0.0962212	0.0820336	0.129378	0.00892584	0.320117	0.550646	0.0802161	0.022502	0.0860467	0.00748333	0.1697202	-0.03250307	0.0880792	0.221416	0.0529016	0.0193314	0.0217665	0.16382	0.105689	0.00347953	0.00977023	0.102801	0.0873738	0.0714492	0.0118024	0.0345798	0.00574069	0.6126471	9	28.04627	0.1395171	0.471002	0.785522	1.08423	1.65924	0.11144	0.149206	0.0832305	0.308112	0.160222	0.18779	0.580144	1.056026
1400	-622.7341	-536.1085	-86.62568	16.3538	0.584506	0.0607784	0.0258187	0.0529036	0.112136	0.102169	0.263791	0.012634	0.0414169	0.0155731	0.197153	0.27217	0.00841512	0.320396	0.0103884	0.051602	0.0985924	0.751163	0.00372265	0.00192231	0.00646963	0.472443	0.0200495	0.0158385	0.192234	0.257355	0.130513	0.0430151	0.137365	0.111394	0.190933	0.0135268	0.0173049	0.197919	0.384341	0.0959447	0.15894	0.114924	0.231532	0.202417	0.12726	0.222571	0.0173265	0.0114717	0.757839	0.110309	0.0314274	0.032382	0.0345165	0.0140927	0.111976	0.638463	0.041402	0.852012	0.219092	0.215725	0.0833497	0.0389575	0.0566024	0.37479	0.149664	0.1337854	-0.03048846	0.089339	0.0700453	0.166042	0.0176313	0.00901635	0.0900319	0.101136	0.0165604	0.0421399	0.201227	0.0180868	0.0278396	0.0411369	0.0881768	0.021591	0.4652755	8	29.93235	0.1372006	0.0499289	0.303549	0.873204	2.77332	0.146153	0.0913677	0.123149	0.341178	0.124073	0.17408	0.4347871	1.070123
1500	-610.4472	-546.8362	-63.61093	6.995783	1.58589	0.163491	0.165657	0.13036	0.0247489	0.172893	0.0444974	0.00697072	0.0174338	0.0077332	0.000859455	0.108123	0.147205	0.0148122	0.0121862	0.04174	0.115115	0.0364237	0.120106	0.034921	0.0240909	0.228558	0.016908	0.00717032	0.341776	0.222458	0.0154136	0.0524905	0.17765	0.00725238	0.169885	0.290952	0.0229437	0.0881081	0.199286	0.238682	0.0933399	0.04497	0.142798	0.0295554	0.00588114	0.10649	0.234017	0.0982183	0.0591202	0.0297919	0.0836833	0.25021	0.0380435	0.110627	0.0655335	0.0617883	0.2292	0.250605	0.120236	0.185234	0.373428	0.0832463	0.0692805	0.154026	0.124494	0.1076385	0.05548391	0.0184958	0.299819	0.0394048	0.0279564	0.0515582	0.247445	0.000144972	0.0328073	0.0488297	0.124751	0.0286449	0.0456058	0.0256612	0.00815836	0.000717692	0.5559521	7	34.04936	0.0648043	0.238291	0.602255	1.05509	2.10436	0.143283	0.110812	0.094385	0.331433	0.140681	0.179407	0.611436	0.9092564
1600	-601.4764	-526.9955	-74.4809	7.286873	2.598079	0.0540401	0.0569558	0.0138452	0.141433	0.203821	0.535502	0.00686337	0.0964312	0.0225125	0.00680778	0.350082	0.175839	0.33772	0.0346805	0.118509	0.0264113	0.191988	0.147887	0.139976	0.0831661	0.00288491	0.0474898	0.00508244	0.13799	0.181529	0.00782452	0.0860784	0.192159	0.099918	0.191888	0.00815178	0.0275662	0.0864271	0.073897	0.0217132	0.0150978	0.0289093	0.117318	0.0246713	0.0175999	0.0336434	0.118808	0.16662	0.0746342	0.035727	0.000602825	0.0897615	0.510148	0.171927	0.0796083	0.155423	0.218725	0.0888891	0.0158734	0.226281	0.0567342	0.260539	0.00723369	0.0376612	0.0160523	0.08701742	0.03687733	0.144739	0.147978	0.0366893	0.0180167	0.0584574	0.126408	0.085686	0.00522295	0.00295117	0.139781	0.0725681	0.10945	0.0168439	0.0347152	0.00049348	0.2731425	7	31.92367	0.1402214	0.355562	0.706529	1.07966	1.85825	0.176435	0.0997289	0.0894225	0.278904	0.191912	0.163598	0.3100199	0.8810485
1700	-602.9836	-544.3163	-58.66727	5.983492	2.021551	0.0147977	0.378894	0.0146862	0.0820001	0.230727	0.0901799	0.0164461	0.0772029	0.00159624	0.00594617	0.0156395	0.20354	0.126476	0.0117403	0.0103809	0.069364	0.177208	0.0218319	0.0422115	0.0525356	0.0251262	0.0137382	0.0298524	0.109191	0.160939	0.0129302	0.0422907	0.0654327	0.0123761	0.130325	0.069985	0.0919824	0.0518628	0.00556118	0.0602391	0.0333188	0.106146	0.0320009	0.0964456	0.0492367	0.0149412	0.0429059	0.127054	0.0194927	0.136896	0.140138	0.252582	0.0154003	0.046311	0.118265	0.0311688	0.0160693	0.128378	0.123805	0.118125	0.0393132	0.439415	0.205004	0.0841446	0.0117157	0.08747459	-0.01243753	0.0178483	0.227485	0.0181019	0.0169745	0.0356441	0.34289	0.0812283	0.00701297	0.0165326	0.0507222	0.0573449	0.0652995	0.0249477	0.0269239	0.0110437	0.5000719	5	35.5078	0.1207005	0.295834	0.657286	1.07052	1.97636	0.170958	0.099657	0.0828327	0.267562	0.151749	0.227242	0.4876343	1.025506
1800	-634.2905	-537.467	-96.82352	8.656816	1.282912	0.334274	0.239564	0.209508	0.273044	0.227928	0.1558	0.0289473	0.354335	0.195012	0.331241	0.00537318	0.0672041	0.660395	1.29159	0.0477607	0.185724	0.00117824	0.0266029	0.498733	0.295989	0.0327259	0.0107896	0.363651	0.269058	0.0799015	0.165264	0.135604	0.168381	0.143714	0.318196	0.573422	0.250457	1.0316	0.930932	0.207115	0.54979	0.0169149	0.0648934	0.133096	0.0168499	0.0932554	0.478709	0.203686	0.0436602	0.476516	0.222836	0.92653	0.046438	0.192335	0.106534	0.0415896	0.113212	0.265324	0.195095	0.0696006	0.050544	0.0226903	0.106018	0.0579115	0.0672529	0.255019	-0.03243195	0.0509812	0.437221	0.0493617	0.00593254	0.0494594	0.043122	0.0123013	0.00508801	0.0113157	0.117288	0.0413516	0.136804	0.00820953	0.0281013	0.00346241	0.4651365	11	25.08167	0.2111211	0.189758	0.547924	1.03465	2.22767	0.112941	0.190795	0.0677327	0.30782	0.184713	0.135998	0.4327045	1.074952
1900	-602.6425	-545.8053	-56.83727	6.428207	0.911446	0.0421806	0.00924346	0.0977626	0.0865098	0.147884	0.157098	0.112322	0.0719446	0.00291039	0.0286795	0.152058	0.0451473	0.00523586	0.0403617	0.0481012	0.000535273	0.00899231	0.0238544	0.0933441	0.0987637	0.160946	0.00803751	0.113716	0.485736	0.140155	0.0039735	0.00190705	0.0707218	0.154854	0.0272047	0.0909585	0.0565761	0.111342	0.147288	0.210731	0.0505665	0.197916	0.021238	0.0104985	0.0515564	0.0268066	0.0229401	0.0743195	0.144821	0.0625159	0.0747141	0.0259283	0.0990135	0.0830217	0.261022	0.0222111	0.132834	0.0153666	0.00332497	0.0999248	0.00369078	0.0301374	0.0353772	0.0246231	0.0245138	0.06584586	-0.04220545	0.0317928	0.16759	0.0878422	0.0598071	0.0681874	0.155648	0.0898454	0.0202799	0.00464959	0.101054	0.0229743	0.0531026	0.0370019	0.0768205	0.0234039	0.5364121	7	31.25556	0.06704859	0.118964	0.448415	0.983624	2.449	0.111018	0.121468	0.109291	0.31464	0.140735	0.202848	0.4942067	1.0854
2000	-583.9044	-532.1005	-51.80386	12.81158	1.977979	0.0765801	0.00841066	0.0217108	0.105544	0.171262	0.0836362	0.0302899	0.156041	0.0217586	0.022862	0.109017	0.0206912	0.022396	0.0172947	0.0478837	0.126064	0.113086	0.0681975	0.0242762	0.0233846	0.0106044	0.0330006	0.0106093	0.0663281	0.279044	0.00389283	0.049721	0.204054	0.115074	0.0182477	0.00761842	0.141706	0.0161944	0.0666043	0.016132	0.0426135	0.111769	0.0466805	0.0356417	0.0292427	0.00744204	0.105904	0.08696	0.117384	0.0200122	0.0105032	0.0198417	0.108933	0.0829735	0.109634	0.0318728	0.0902736	0.00447596	0.0245325	0.326761	0.0210699	0.389876	0.0159886	0.047074	0.0369947	0.06349366	0.01601809	0.0481405	0.15284	0.0750717	0.0210385	0.0687606	0.217978	0.0476923	0.0497386	0.00282865	0.109102	0.0531108	0.0566875	0.0147737	0.0697915	0.0124464	0.6249204	7	34.73332	0.06052784	0.290632	0.652651	1.06943	1.98729	0.158339	0.107961	0.0870978	0.347753	0.13823	0.160619	0.6409385	0.9750084
2100	-592.4807	-533.8606	-58.62004	5.974827	1.574518	0.0453666	0.15819	0.00769638	0.0142972	0.04196	0.0620716	0.0665254	0.0766665	0.0133752	0.0317717	0.174935	0.00153443	0.0815879	0.0152285	0.192451	0.12696	0.148839	0.0493436	0.115532	0.00439266	0.121456	0.024789	0.0306456	0.470193	0.187044	0.0676442	0.0395377	0.017018	0.0554529	0.0334165	0.163195	0.0267159	0.0399173	0.0228695	0.0133874	0.0360036	0.0369233	0.0620186	0.0504897	0.0100257	0.0834865	0.010355	0.211743	0.0181634	0.0354069	0.0516904	0.114891	0.0398473	0.100973	0.227183	0.0933869	0.117749	0.00958994	0.481817	0.306951	0.144432	0.230696	0.0276917	0.226891	0.276249	0.1036645	0.03334765	0.118575	0.163891	0.0609058	0.0128384	0.0221442	0.21061	0.0974594	0.0761039	0.0083995	0.057991	0.0208794	0.0837595	0.00941289	0.0360552	0.0209745	0.556747	9	26.96891	0.06190249	0.236608	0.600508	1.05451	2.10837	0.138952	0.141516	0.061905	0.266598	0.210044	0.180987	0.5900946	0.9434876
