Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
4800	-220.8729	-239.783	18.91018	0.3718163	0.0147562	0.0403853	0.011341	0.0142582	0.0415762	0.053213	0.115098	0.0103234	0.0366364	0.0211161	0.00473905	0.0685847	0.0111138	0.0419063	0.02936098	-0.0164872	0.0615762	0.0202625	0.107227	0.109274	0.0918528	0.0172044	0.00801828	0.172789	0.0436817	0.164178	0.000716197	0.00809959	0.128443	0.0304844	0.0361928	0.03260893	105.5484	0.0128673	0.16041	0.698888	3.12783	0.234325	0.14377	0.181508	0.0570993	0.307686	0.0756123	0.01612173	2.022669
4900	-214.9365	-242.8401	27.90364	0.8736497	0.0686879	0.0218658	0.00881324	0.0235197	0.0321882	0.123256	0.1198	0.0443879	0.00971424	0.0437457	0.00233421	0.0217435	0.0175199	0.0191493	0.04833986	0.03158652	0.0212092	0.0447168	0.0722805	0.165341	0.0625638	0.00359409	0.0275375	0.0166792	0.0358235	0.0527152	0.0104254	0.0965356	0.195088	0.174416	0.0210737	0.01005713	36.48574	0.111107	0.435179	0.975445	2.47827	0.136314	0.146119	0.171754	0.0965274	0.346098	0.103187	0.04164365	0.2415046
5000	-206.7158	-231.5924	24.87657	0.7988245	0.0851406	0.0147543	0.0472087	0.187157	0.0128738	0.0782078	0.0605553	0.119639	0.0192635	0.0128801	0.017566	0.00851123	0.0577851	0.0105727	0.04818577	0.01658641	0.0584689	0.0337122	0.0144011	0.0202806	0.0757614	0.0148855	0.0215427	0.0241667	0.182501	0.165009	0.0106698	0.0519279	0.096543	0.0842058	0.145925	0.009505865	18.71732	0.0953086	0.40666	0.956629	2.5414	0.175246	0.21411	0.227622	0.0844739	0.207903	0.0906452	0.02609227	0.3643172
5100	-205.2229	-231.1137	25.89086	1.646348	0.00609089	0.0259517	0.0759626	0.120752	0.0254507	0.0596426	0.0179667	0.0190301	0.0909469	0.00652924	0.0612921	0.00811701	0.0167431	0.00413919	0.04630759	0.02894594	0.311924	0.0206257	0.0844087	0.0735259	0.0568205	0.00190919	0.0401761	0.00179313	0.0902951	0.108576	0.00519399	0.00556637	0.0543888	0.0477431	0.0970529	0.000211963	52.18584	0.247071	0.611232	1.05797	2.08372	0.0740228	0.177002	0.332268	0.0642342	0.246112	0.106362	0.0291579	0.007269489
5200	-218.762	-236.1768	17.41478	0.4310875	0.0178991	0.0264684	0.146838	0.0640415	0.0591319	0.0899588	0.144594	0.183769	0.0317502	0.0504314	0.0966144	0.280495	0.0194112	0.019518	0.09360875	0.04642867	0.0224533	0.0205892	0.022723	0.147755	5.53336e-05	0.00947539	0.0475408	0.0599206	0.207363	0.0562224	0.000888136	0.00705942	0.128544	0.0317496	0.237661	0.007570858	24.50461	0.0214428	0.204573	0.762843	3.01114	0.108838	0.246147	0.219144	0.0810462	0.24613	0.0986958	0.05399953	0.1402023
5300	-215.2818	-238.1986	22.91673	1.112669	0.0192961	0.0229969	0.0323931	0.084439	0.0307729	0.0205285	0.0504432	0.138636	0.0357619	0.0433752	0.021192	0.0611077	0.0121484	0.0861501	0.09846057	0.06226234	0.145357	0.0773455	0.00768732	0.0997022	0.00324708	0.00476189	0.041957	0.0597391	0.0488419	0.0572696	0.0106267	0.00477914	0.0287166	0.238375	0.171594	0.02719694	33.54806	0.15887	0.508182	1.01642	2.31653	0.120757	0.116743	0.179764	0.0664375	0.334883	0.181416	0.08945928	0.3040148
5400	-213.7029	-232.9982	19.29532	1.60211	0.122389	0.0426472	0.00519098	0.0953661	0.0358653	0.0289	0.0634625	0.0190818	0.059283	0.00232311	0.0140698	0.257051	0.0408025	0.0312386	0.05399936	0.01194254	0.080174	0.0838306	0.303812	0.15366	0.00787496	0.00145965	0.023769	0.0135532	0.0255162	0.00440254	0.00542392	0.00546471	0.0950317	0.0872567	0.108771	0.04206548	51.15692	0.240674	0.604715	1.05589	2.09872	0.113957	0.25476	0.261351	0.0649203	0.21237	0.092641	0.05400801	0.7788748
5500	-212.684	-235.9782	23.29418	2.661862	0.0177879	0.0131613	0.0662871	0.0406441	0.0793831	0.104965	0.0331702	0.0991939	0.0126376	0.0160148	0.0118354	0.020295	0.0324213	0.0256755	0.03609974	0.03675737	0.231232	0.0789534	0.0697011	0.0841326	0.0115741	0.0130701	0.0226767	0.0804291	0.0183973	0.174343	0.0111406	0.00895206	0.140528	0.0322398	0.0226311	0.03258352	32.54176	0.361284	0.710903	1.08025	1.84756	0.178471	0.186567	0.193933	0.0528269	0.280501	0.107701	0.06934089	0.4699034
5600	-207.5541	-238.2007	30.64658	0.8286797	0.016881	0.0874043	0.0464385	0.0156256	0.0137211	0.028154	0.0382481	0.136924	0.0158117	0.0325196	0.0128037	0.00313936	0.00663522	0.0452533	0.04433736	0.04019464	0.109475	0.0369168	0.0611718	0.0925789	0.0398611	0.00772824	0.1288	0.00881841	0.148703	0.0412563	0.0154823	0.0298544	0.0254619	0.231852	0.0220404	0.007669823	32.38294	0.101645	0.418429	0.964595	2.51533	0.149677	0.190499	0.265391	0.0756597	0.249235	0.0695387	0.04786446	0.1602404
5700	-211.9282	-232.4109	20.48266	6.721675	0.0889045	0.0506053	0.150492	0.0865335	0.0484356	0.0599576	0.0208546	0.00512946	0.121296	0.0220958	0.0283914	0.124913	0.0225452	0.00137249	0.06499461	0.133449	0.0882187	0.0417388	0.0600406	0.0458528	0.111407	0.00248233	0.0566464	0.150544	0.0432354	0.0843377	0.023428	0.0446035	0.0125292	0.0755457	0.15939	0.03082238	13.5199	0.560931	0.836221	1.0796	1.52325	0.139012	0.183101	0.306485	0.0689118	0.223059	0.0794309	0.1642714	0.1876308
5800	-208.439	-232.0554	23.61636	1.11408	0.0300636	0.0685487	0.0432875	0.0268391	0.0123421	0.0327862	0.00681898	0.104891	0.0710495	0.024608	0.0166405	0.0159888	0.0103242	0.129041	0.06460926	0.06828288	0.137381	0.0106466	0.103533	0.0929847	0.052935	0.0010334	0.00400995	0.0315491	0.0538603	0.180723	0.014913	0.00506182	0.0829224	0.191897	0.0365508	0.01152752	33.41047	0.159138	0.508547	1.0166	2.31572	0.140923	0.149388	0.20181	0.062668	0.286542	0.158669	0.0798104	0.1444363
5900	-222.5851	-234.867	12.28193	0.9128947	0.0772337	0.0259179	0.0183938	0.0317987	0.0727625	0.000957559	0.0737522	0.172939	0.0144481	0.0351408	0.0182504	0.0689995	0.160532	0.00531935	0.08416398	0.01287134	0.0160043	0.0640904	0.064319	0.136625	0.00238825	0.00131913	0.00624507	0.216478	0.264012	0.0653601	0.00254478	0.0038285	0.00769477	0.0452346	0.103856	0.09793209	58.14745	0.119263	0.448908	0.983921	2.44791	0.205511	0.152686	0.23475	0.0563953	0.272075	0.0785826	0.1108034	0.8838363
6000	-216.7347	-228.9231	12.18838	3.073765	0.0278198	0.0428717	0.151398	0.0846152	0.0699024	0.554057	0.0112885	0.131721	0.00282321	0.302344	0.0435727	0.0202004	0.300497	0.308255	0.1295045	0.07979656	0.0529627	0.025809	0.0939623	0.06227	0.101766	0.00971897	0.119805	0.0296067	0.2435	0.166355	0.00644017	0.0031175	0.0241791	0.0423309	0.0181759	0.06807263	8.802785	0.394889	0.735532	1.08286	1.78672	0.166057	0.189727	0.222666	0.0689546	0.218794	0.133801	0.1478692	0.4603571
6100	-213.0722	-234.1464	21.07415	0.8137772	0.0537338	0.0672417	0.0949622	0.110658	0.042735	0.035517	0.075898	0.0760214	0.0127529	0.0544161	0.153789	0.0581824	0.0456913	0.133206	0.09971302	0.03441371	0.0372268	0.0407944	0.0336585	0.1429	0.124436	0.00537136	0.0147532	0.128734	0.0549375	0.0904372	0.00482592	0.0317328	0.119699	0.155468	0.0150248	0.04436064	21.32319	0.0984869	0.412622	0.9607	2.52819	0.127035	0.171399	0.250594	0.0972002	0.217846	0.135925	0.07877435	0.5631356
6200	-208.7893	-232.5092	23.71991	0.776486	0.00419844	0.00255676	0.0124564	0.0158034	0.0170089	0.0171122	0.0565495	0.0495959	0.158162	0.0231439	0.00216468	0.0544215	0.022773	0.0293251	0.03929596	0.01233987	0.0261987	0.0277197	0.196588	0.0863681	0.0143663	0.0101329	0.0786232	0.0659711	0.195697	0.0673217	0.00095831	0.0367055	0.00255203	0.0732423	0.117555	0.007316915	123.2163	0.0905463	0.397492	0.95022	2.56174	0.134247	0.24231	0.245323	0.0583064	0.230062	0.0897524	0.01965679	0.3722335
6300	-220.026	-234.0176	13.9916	2.078168	0.00888537	0.0502035	0.0167456	0.0735756	0.0148187	0.0366274	0.000507599	0.269007	0.120057	0.0396829	0.00866473	0.00916068	0.0381852	0.298948	0.07072898	0.01005321	0.0142151	0.0493109	0.0247129	0.0342834	0.191765	0.00556649	0.0179728	0.0126	0.10306	0.216801	0.00966511	0.00114032	0.0058143	0.266655	0.0464376	0.01025539	96.54965	0.302431	0.663077	1.07183	1.96266	0.207631	0.132872	0.232569	0.035906	0.269602	0.121419	0.0203086	0.5049777
6400	-215.2562	-236.0019	20.74569	3.326363	0.0736131	0.0340476	0.00518306	0.0347679	0.116298	0.0285209	0.0282954	0.156301	0.0796374	0.0211081	0.13373	0.0988025	0.00648544	0.00788588	0.04302013	0.09498016	0.0728147	0.0572156	0.0283289	0.0588678	0.134831	0.00176339	0.0325741	0.128972	0.0545283	0.16017	0.00130529	0.0159332	0.087028	0.143927	0.0217408	0.02536345	16.43634	0.413034	0.748134	1.08371	1.75512	0.0774845	0.110645	0.356675	0.0212731	0.321727	0.112195	0.1203436	0.2107586
6500	-211.5102	-234.722	23.21178	1.65643	0.0341334	0.108428	0.0230769	0.0381353	0.291426	0.00174463	0.0556546	0.0607746	0.103097	0.00152835	0.110364	0.0146742	0.0119396	0.0249002	0.0923325	0.1161685	0.041242	0.0202759	0.107436	0.0141895	0.105558	0.0042862	0.00813272	0.152324	0.045827	0.184627	0.00550014	0.077369	0.0414216	0.0339856	0.157825	0.03203325	15.76668	0.248508	0.61268	1.05842	2.08039	0.165251	0.211722	0.237023	0.033582	0.247444	0.104979	0.1482018	0.2161462
6600	-201.0886	-234.2199	33.13128	0.633914	0.0167791	0.0094045	0.00240947	0.00602308	0.00508916	0.000578195	0.00725275	0.021391	0.027998	0.0233446	0.00975652	0.00804698	0.00245845	0.00996181	0.02003891	0.008227162	0.0134033	0.0533295	0.016363	0.0184304	0.194939	0.000506657	0.00461689	0.0209251	0.109572	0.263084	0.00234998	0.0309062	0.0453344	0.0959811	0.130258	0.000604009	215.5755	0.0601697	0.330607	0.897681	2.71154	0.169256	0.142679	0.265766	0.0701256	0.214716	0.137456	0.008831171	0.06839512
6700	-204.4477	-236.7195	32.27184	0.4331106	0.0216405	0.0214262	0.0407828	0.0210461	0.0258023	0.0124923	0.00190802	0.0437739	0.0174385	0.0109022	0.0286452	0.00341516	0.00222428	0.00280892	0.02271729	0.01447629	0.0716999	0.0548354	0.217765	0.0770263	0.026911	0.0111033	0.0499942	0.0742236	0.14062	0.0490319	0.0130661	0.0115857	0.0700458	0.073386	0.0587063	0.008171584	111.0732	0.0217665	0.206028	0.764761	3.00744	0.145319	0.223567	0.19669	0.0576777	0.281645	0.0951017	0.02264788	0.3608102
6800	-233.4438	-240.3574	6.91355	0.2960246	0.162776	0.536867	0.0289247	0.0378124	0.0538497	0.0198584	0.235671	0.447229	0.0398961	0.526962	0.110644	0.0373047	0.253792	0.0480634	0.2063762	0.1727923	0.00233343	0.0427797	0.00193505	0.114658	0.000422636	0.051932	0.118051	0.0686818	0.143359	0.175005	0.00400621	0.0171044	0.0581913	0.135096	0.0664441	0.003703663	18.17532	0.00497838	0.101406	0.589066	3.30455	0.231035	0.149135	0.185839	0.047961	0.249596	0.136433	0.176496	0.0209844
6900	-204.6937	-234.9515	30.2578	1.224965	0.0278216	0.0125686	0.00296886	0.0302829	0.0731549	0.0218802	0.0664485	0.0256925	0.0205133	0.0173289	0.0435087	0.0171411	0.0234137	0.0329289	0.03514853	0.06597514	0.0538716	0.0113106	0.0910173	0.0781976	0.119532	0.00790082	0.0694803	0.0392776	0.0375323	0.0260138	0.00145398	0.0843976	0.081769	0.218077	0.0801686	0.007258282	42.86157	0.179548	0.535303	1.02916	2.25599	0.123193	0.185978	0.223766	0.0440908	0.33039	0.0925827	0.07323342	0.0991116
7000	-211.6884	-237.6997	26.01121	0.7440421	0.0950058	0.0418318	0.0411814	0.107726	0.0313993	0.0643231	0.104828	0.0301462	0.0221557	0.00795246	0.0284272	0.0760871	0.0272294	0.0374709	0.04548808	0.1085149	0.0307265	0.0543286	0.0259173	0.0209855	0.244565	0.00471972	0.044453	0.0203466	0.113468	0.216308	0.0134331	0.0463018	0.0135436	0.00986539	0.141038	0.05431202	16.81557	0.0836097	0.38359	0.940156	2.59264	0.131924	0.170089	0.179504	0.0866291	0.30387	0.127984	0.1628269	0.3335568
7100	-210.6008	-236.8623	26.26151	0.8837407	0.0362631	0.0665859	0.00711458	0.00495049	0.004589	0.0011721	0.0255486	0.0158261	0.0121868	0.000122557	0.0119409	0.000793507	0.0155933	0.00563364	0.01246364	0.007240288	0.0341052	0.0550133	0.133344	0.12394	0.0243877	0.0210128	0.0139312	0.00726756	0.153984	0.214973	0.00999663	0.0761051	0.0308429	0.010651	0.0904454	0.02551137	231.0467	0.113214	0.438785	0.977707	2.47029	0.177602	0.211347	0.176535	0.0475133	0.255288	0.131715	0.03275166	0.7789337
7200	-217.3138	-235.1325	17.81873	1.343101	0.0276079	0.0514047	0.0188838	0.0541307	0.0269457	0.24724	0.239498	0.00240075	0.0457019	0.0693552	0.0105213	0.0327875	0.00150955	0.016071	0.03925542	-0.02158334	0.00754431	0.108835	0.0366837	0.0642844	0.150801	0.0458373	0.000869303	0.0447322	0.0739528	0.283968	0.00414924	0.0110208	0.0345858	0.0596837	0.0730515	0.08812377	30.81382	0.200036	0.560171	1.03971	2.20009	0.127207	0.161949	0.242578	0.0606111	0.280566	0.127088	0.06654043	1.324364
7300	-227.4905	-230.7195	3.229069	0.3819119	0.542323	0.0703876	0.138098	0.0638824	0.190747	0.518247	0.0672274	0.225845	0.307442	0.356343	0.311784	0.126321	0.586027	0.12568	0.1706445	0.03997922	0.118009	0.0196924	0.0166696	0.085019	0.0794055	0.00095278	0.00301234	0.0653544	0.158346	0.239271	0.00424407	0.00212815	0.0074399	0.0204876	0.179968	0.03783163	16.76741	0.0141937	0.16812	0.710941	3.10675	0.138225	0.137278	0.271794	0.0557643	0.299109	0.0978292	0.07781086	0.4861999
7400	-212.219	-236.9011	24.6821	2.113177	0.0344467	0.00478451	0.0236308	0.0148786	0.000889686	0.0173069	0.023463	0.0226689	0.0265473	0.0191465	0.13933	0.021766	0.00299043	0.039923	0.02837097	0.06762811	0.10705	0.0337151	0.0327394	0.0984297	0.174939	0.00157497	0.0567048	0.0507904	0.116141	0.181235	0.00833868	0.0213231	0.00361847	0.0920146	0.0213856	0.06838697	47.99261	0.30642	0.666533	1.07258	1.95447	0.116041	0.156087	0.329999	0.0738953	0.200245	0.123732	0.1360151	0.5027896
7500	-200.3375	-233.7106	33.37308	1.47005	0.0261543	0.00774398	0.0188394	0.051742	0.00863799	0.015499	0.00153316	0.0444254	0.0228245	0.0137764	0.0106564	0.0175293	0.00102963	0.0323781	0.02895062	0.05005439	0.0100236	0.0294877	0.0295936	0.0566066	0.137017	0.010701	0.0131531	0.0544178	0.0918238	0.107436	0.00752489	0.075344	0.125602	0.149671	0.101598	0.04471565	43.52823	0.220659	0.583494	1.04861	2.14723	0.125335	0.247366	0.221813	0.0633525	0.259148	0.0829863	0.09477004	0.4718332
7600	-200.5159	-233.2896	32.77368	2.156922	0.0352275	0.0422886	0.00702794	0.0228423	0.000192518	0.0194798	0.0512209	0.00837822	0.0390665	0.0253593	0.0223576	0.00958996	0.0030084	0.00555593	0.02092294	0.04269711	0.126249	0.00681334	0.143023	0.0964665	0.119363	0.000103753	0.0094356	0.0167522	0.11469	0.0792742	0.00117969	0.0405261	0.029303	0.146747	0.0700737	0.0437138	32.32515	0.311313	0.670726	1.07346	1.9445	0.163446	0.164478	0.293168	0.0354661	0.278324	0.0651183	0.0864109	0.5058829
7700	-232.7584	-239.6011	6.842688	0.5748305	0.0234245	0.068843	0.058113	0.130771	0.123145	0.0666722	0.448905	0.0716455	0.0108796	0.0795789	0.432508	0.0484784	0.0649809	0.454421	0.2557821	0.02187057	0.0705809	0.0383837	0.0839017	0.0566626	0.0852198	0.000674875	0.0226999	0.305919	0.00386806	0.0549046	0.00115593	0.131404	0.00852912	0.0327104	0.103385	0.01730081	24.37876	0.0479619	0.297989	0.867914	2.78614	0.14193	0.0875623	0.222797	0.0930315	0.317311	0.137368	0.03917137	0.4416696
7800	-211.7286	-232.5517	20.82307	2.730078	0.0406395	0.0607884	0.0631412	0.188515	0.00114166	0.00698878	0.130673	0.218159	0.00193166	0.00784294	0.074295	0.00906225	0.00182731	0.00852909	0.04682452	0.07431059	0.179809	0.0529866	0.154053	0.0395882	0.104515	0.0170017	0.062052	0.0625401	0.0605886	0.155081	0.00478714	0.0308718	0.0135169	0.0060961	0.0565136	0.05855417	23.99831	0.367239	0.715396	1.08081	1.83655	0.159744	0.139087	0.274234	0.0628642	0.265943	0.098128	0.1328648	0.440705
7900	-204.4975	-232.1811	27.68367	1.214488	0.0335757	0.014916	0.0715858	0.0183164	0.000556853	0.117098	0.00233369	0.0870713	0.0317473	0.001198	0.0396732	0.000713902	0.00177571	0.0185098	0.03424771	0.01331171	0.160021	0.050386	0.241977	0.0773786	0.0730289	0.0082305	0.0126262	0.0334884	0.121862	0.0498085	0.0060103	0.00894602	0.0195216	0.0702114	0.0665044	0.01490159	40.53786	0.177669	0.532927	1.0281	2.26131	0.161178	0.167457	0.35097	0.05955	0.164447	0.0963975	0.0282133	0.528176
8000	-219.1415	-238.3275	19.18604	1.454084	0.0183038	0.0030278	0.0864373	0.170701	0.039937	0.0355805	0.137079	0.044101	0.00635225	0.00562931	0.000470224	0.0148139	0.00455796	0.00521299	0.03172387	0.03317916	0.0895898	0.0946443	0.0320705	0.159038	0.107751	0.0115331	0.0162702	0.0569096	0.101888	0.140248	0.00617512	0.0129401	0.00772164	0.0268119	0.136409	0.03771677	101.3147	0.218142	0.580731	1.04761	2.15352	0.206043	0.108843	0.334203	0.0516885	0.174415	0.124806	0.07089593	0.5320019
8100	-209.9749	-232.3157	22.34081	1.454014	0.0595294	0.111316	0.00556263	0.0143516	0.0513191	0.0302487	0.034854	0.277352	0.00647538	0.153024	0.182855	0.142806	0.000372273	0.0116214	0.05805264	0.082826	0.129732	0.0883284	0.0470356	0.112762	0.207083	0.0116936	0.0256503	0.0652412	0.0326844	0.076621	0.015351	0.0160498	0.0218116	0.0605611	0.0893959	0.004877591	16.82124	0.21813	0.580719	1.0476	2.15355	0.16341	0.169363	0.295783	0.0559502	0.230245	0.0852479	0.08770359	0.0556145
8200	-215.4881	-239.2299	23.74183	0.8934596	0.0257684	0.0506043	0.106915	0.145452	0.0351903	0.00504005	0.0376131	0.0315101	0.027829	0.037757	0.0128511	0.0370064	0.0228926	0.0282243	0.06917689	0.05774271	0.131683	0.0202473	0.15277	0.0807916	0.180161	0.00965572	0.00788977	0.0984648	0.0134521	0.0623478	0.0259529	0.0332764	0.0695947	0.047082	0.0666321	0.04012196	27.16798	0.115237	0.442208	0.979831	2.46272	0.195169	0.168664	0.228198	0.0361671	0.2635	0.108302	0.09786467	0.4099739
8300	-220.5205	-238.9283	18.40782	0.8214077	0.0351695	0.0875369	0.0367654	0.119575	0.0246353	0.00987921	0.00804338	0.216904	0.120536	0.0680908	0.0118772	0.133911	0.0101662	0.0292775	0.06314323	0.006635893	0.0016076	0.00818102	0.369325	0.110757	0.0289507	0.00416723	0.18466	0.0233984	0.0678194	0.0588471	0.00861355	0.0208413	0.0608654	0.0410057	0.0109605	0.01899347	37.47581	0.100105	0.415612	0.962715	2.52157	0.108519	0.191301	0.184887	0.070276	0.327125	0.117891	0.02562936	0.7410824
8400	-201.131	-231.2509	30.11984	0.5265545	0.013197	0.00707597	0.00654073	0.0278413	0.0384202	0.00697452	0.0305194	0.00258045	0.00474137	0.00431037	0.00709992	0.0353791	0.0485133	0.00979279	0.01545928	-0.0104836	0.154178	0.0328545	0.0860761	0.0746153	0.367415	0.00883631	0.00997211	0.0623586	0.00407087	0.108619	0.00123108	0.0223641	0.00600284	0.00589908	0.0555069	0.04412075	172.8205	0.0384088	0.268898	0.838668	2.85402	0.120772	0.154626	0.300754	0.0689217	0.267218	0.0877078	0.03363715	1.311667
8500	-215.2649	-236.6153	21.35043	0.4680085	0.0314536	0.0239032	0.100827	0.0124225	0.0583306	0.0174428	0.132323	0.0630091	0.00625063	0.000416788	0.00838657	0.00973876	0.0882355	0.0147481	0.060206	0.0288112	0.000104923	0.034623	0.0570643	0.0269668	0.0131204	0.0159839	0.0223296	0.0069155	0.239231	0.0663572	0.00402891	0.00030487	0.0382461	0.211978	0.262745	0.009072851	65.37284	0.0276228	0.230519	0.795518	2.94634	0.154325	0.150678	0.261599	0.0650361	0.207747	0.160615	0.03788405	0.23949
8600	-214.8713	-230.619	15.74771	0.8949194	0.0443909	0.0491345	0.0191468	0.0293036	0.166196	0.219919	0.113143	0.0889051	0.138429	0.0345675	0.0420744	0.0614994	0.0483533	0.183564	0.09739916	0.05753833	0.0679057	0.012981	0.0923043	0.00476243	0.0668862	0.00504874	0.0283345	0.179116	0.0971861	0.128072	0.00877009	0.027564	0.010639	0.217162	0.0532676	0.02005286	30.16755	0.11554	0.442718	0.980145	2.4616	0.166185	0.15345	0.267122	0.0554425	0.283051	0.0747497	0.07759119	0.2584424
8700	-219.7088	-239.0874	19.37857	0.879113	0.0601745	0.0407692	0.178437	0.107475	0.0135685	0.231407	0.11302	0.038292	0.078643	0.0923404	0.0771994	0.0712389	0.0961118	0.0146073	0.0720503	0.05233075	0.082952	0.0556512	0.0956629	0.0361099	0.0636095	0.00638533	0.0315535	0.113462	0.153723	0.130989	0.0475829	0.00245192	0.0131326	0.0926541	0.0740809	0.03346131	20.40847	0.112249	0.437138	0.976677	2.47394	0.176778	0.134841	0.27651	0.0447026	0.285205	0.0819642	0.08579206	0.390028
8800	-224.5099	-240.7954	16.28545	2.103671	6.45765e-05	0.0803031	0.037912	0.0452292	0.138113	0.155682	0.125769	0.0160554	0.0186783	0.0277136	0.12049	0.0416718	0.0818723	0.0121799	0.1100902	0.07164801	0.245492	0.0333802	0.0866674	0.0759565	0.135231	0.0085791	0.00925317	0.0262671	0.0180741	0.104112	0.00707729	0.0366096	0.002625	0.120182	0.0904935	0.1845462	16.95077	0.305344	0.665604	1.07238	1.95667	0.131013	0.248319	0.316442	0.0955124	0.124541	0.0841729	0.2561942	0.7203371
8900	-246.7009	-243.5551	-3.145879	0.1915834	0.249045	0.261839	0.285943	0.0698372	0.244294	0.576001	0.711826	0.327151	0.121039	0.0978174	0.183992	0.0334406	0.474025	0.132986	0.2306561	0.002871609	0.00870745	0.0816857	0.00445186	0.0210996	0.00206269	0.0495484	0.144549	0.123923	0.190666	0.0426344	0.0333169	0.0566782	0.0566142	0.0481702	0.135893	0.02943671	42.00068	0.000392197	0.0290654	0.361336	3.60921	0.172415	0.172408	0.306858	0.0739573	0.166547	0.107814	0.03230832	0.9111186
9000	-216.5848	-244.2966	27.71174	0.5752263	0.00705356	0.0149446	0.0575325	0.0515648	0.0315025	0.0871863	0.0110024	0.0184075	0.00485202	0.117822	0.0435592	0.0132852	0.0475756	0.0121102	0.04371159	0.05468327	0.020943	0.000389374	0.0357266	0.0191069	0.124181	0.00136268	0.0784811	0.042926	0.292959	0.0343691	0.00763517	0.0398799	0.0497046	0.0754237	0.176912	0.008085419	46.04674	0.048042	0.298218	0.868134	2.78561	0.254601	0.216002	0.16899	0.119811	0.198025	0.042572	0.06276869	0.1288129
9100	-204.3807	-232.7852	28.4045	2.790186	0.0609681	0.0271819	0.0220098	0.0156946	0.00471495	0.000774815	0.0525518	0.0119194	0.0196396	0.0309825	0.000154944	0.0492309	0.00282765	0.000185636	0.0476328	0.03229598	0.0735276	0.00456328	0.0404268	0.0563378	0.185461	0.0138746	0.0423377	0.0169622	0.195528	0.214846	0.0101609	0.0234526	0.0107782	0.018736	0.0930076	0.01411021	58.34925	0.37235	0.719207	1.08126	1.82718	0.125951	0.24163	0.219023	0.0730826	0.234992	0.105321	0.04640619	0.3040589
9200	-224.7013	-238.2228	13.52142	3.20858	0.0401389	0.0978068	0.0166055	0.02798	0.0409889	0.181652	0.187752	0.037723	0.254084	0.0633523	0.0376326	0.068229	0.268022	0.0264687	0.1163677	0.02453733	0.00294755	0.0107456	0.0623112	0.0787291	0.2577	0.0886608	0.0277101	0.102904	0.0910286	0.126236	0.000766641	0.0170235	0.0253305	0.0579415	0.0499647	0.01057065	21.79711	0.404781	0.74246	1.08337	1.76939	0.194233	0.138674	0.154402	0.0883516	0.306575	0.117764	0.03510799	0.3010896
