Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1300	-222.1748	-223.1472	0.9724685	2.170665	0.1076639	0.07546011	0.00620278	0.0831907	0.0459359	0.295619	0.0155519	0.00250544	0.0278256	0.00387947	0.140718	0.0312674	0.193958	0.0435095	0.0751867	0.0266021	0.00804766	0.09227975	9.773107	0.31283	0.672016	1.07373	1.94143	0.111725	0.199705	0.149033	0.153405	0.265826	0.120305	0.1677399	0.5501361
1400	-228.206	-225.4059	-2.800054	1.971693	0.05250856	0.05824646	0.00265959	0.00125204	0.0540831	0.219867	0.0332861	0.028849	0.0224097	0.00879558	0.219119	0.128048	0.151457	0.00711323	0.0742939	0.0367293	0.0120386	0.002680021	32.96278	0.289872	0.651969	1.06926	1.98889	0.142466	0.0971018	0.280039	0.0493278	0.323271	0.107794	0.06092648	0.04398779
1500	-217.8842	-218.8648	0.9806154	3.720154	0.120942	0.1344152	0.00473747	0.0334198	0.0202952	0.120695	0.00902897	0.00394762	0.0756033	0.00902337	0.183022	0.0894121	0.141872	0.003663	0.274009	0.00232184	0.0289485	0.02350933	12.2018	0.438296	0.76494	1.08433	1.71244	0.146436	0.201243	0.213929	0.0292995	0.2673	0.141792	0.1579245	0.1488643
1600	-236.5035	-228.6269	-7.876602	1.961393	0.07226678	0.05711146	0.0529292	0.0736821	0.0160666	0.154184	0.00802478	0.0582764	0.0402215	0.0119486	0.247224	0.14958	0.0872049	0.021584	0.0171941	0.0557526	0.00612632	0.1440408	35.39874	0.288622	0.650844	1.06899	1.99154	0.144666	0.123319	0.174969	0.0603943	0.380043	0.116608	0.2011523	0.7160785
1700	-222.885	-219.4458	-3.43918	1.407644	0.08689785	0.09580762	0.017666	0.0224122	0.0849489	0.205715	0.0200237	0.00338383	0.033008	0.000394146	0.188641	0.0054568	0.217451	0.0165273	0.0697431	0.112137	0.00249317	0.02726246	24.00772	0.210696	0.572425	1.0445	2.17237	0.139089	0.178194	0.188158	0.103706	0.286621	0.104232	0.1230701	0.2215198
1800	-229.3317	-226.0364	-3.295372	2.402346	0.09901243	0.04529092	0.00918592	0.0351126	0.0754865	0.43165	0.0146717	0.00219007	0.0296566	0.00278425	0.145987	0.0133595	0.0492196	0.0139641	0.0922972	0.0359869	0.0484475	0.07619953	13.98907	0.336998	0.691951	1.07743	1.89362	0.0982631	0.138278	0.430175	0.0562323	0.208115	0.0689357	0.1214905	0.6272059
1900	-241.4648	-230.197	-11.2678	5.240218	0.02312202	0.03847755	0.00891169	0.180356	0.101463	0.15157	0.053409	0.0052871	0.0220609	0.015191	0.100473	0.092104	0.153462	0.0116273	0.0863447	0.00920854	0.00853179	0.02564471	40.11465	0.511759	0.809497	1.08286	1.59588	0.190955	0.0902164	0.183088	0.0216905	0.374984	0.139065	0.06412225	0.3999346
2000	-226.8565	-223.2988	-3.557761	1.351573	0.08181429	0.0237582	0.0229426	0.14726	0.00570018	0.10006	0.00445354	0.00557464	0.0144028	0.00803657	0.225293	0.119535	0.24087	0.0213121	0.0425863	0.0366933	0.0052801	0.01206485	30.50231	0.201456	0.56183	1.04037	2.19634	0.190819	0.121992	0.272263	0.0814251	0.249947	0.0835541	0.03582306	0.3367902
2100	-224.5978	-219.4288	-5.169049	3.468509	0.1343224	0.008190667	0.00222018	0.150719	0.0250598	0.206665	0.106905	0.00204369	0.0746189	0.00221997	0.234706	0.0104623	0.0786469	0.0126194	0.0670716	0.020344	0.00569741	0.1196356	16.74277	0.422546	0.75456	1.08402	1.73887	0.0970012	0.190249	0.191351	0.076235	0.36895	0.0762139	0.1278263	0.9359235
2200	-220.4874	-218.2846	-2.202834	3.811814	0.1031637	0.07081951	0.0168013	0.0746746	0.0387932	0.207996	0.00775348	0.00433761	0.0825951	0.00688877	0.171122	0.0294725	0.228158	0.00229299	0.0893503	0.0267222	0.013042	0.0544314	11.45527	0.443716	0.768439	1.08438	1.70346	0.106514	0.16034	0.16803	0.0807412	0.358633	0.125742	0.1252509	0.4345789
2300	-229.5687	-219.0115	-10.55723	3.910787	0.03303015	0.001115094	0.00275404	0.285246	0.0981199	0.0726273	0.00303363	0.00318681	0.0493897	0.0018806	0.177989	0.145957	0.104829	0.00660628	0.0209667	0.0189069	0.00850791	0.02107401	62.12179	0.449393	0.772066	1.0844	1.69414	0.238556	0.16487	0.114907	0.0439101	0.353273	0.0844837	0.02218911	0.9497459
2400	-222.6662	-218.8997	-3.766446	1.939447	0.1401588	0.01302984	0.0014049	0.0410592	0.181491	0.266553	0.000499211	0.00802869	0.0569875	0.00144776	0.137643	0.0920674	0.0817572	0.0272759	0.0115676	0.083344	0.00887394	0.04840465	23.30784	0.285938	0.648416	1.0684	1.99725	0.192362	0.142742	0.208282	0.0899813	0.284742	0.0818908	0.06143449	0.7879067
2500	-236.2808	-227.6166	-8.664234	0.8717187	0.03378318	0.0139496	0.00721337	0.0587766	0.0541964	0.12907	0.0278114	0.00577754	0.0165831	0.0015495	0.144614	0.00666954	0.423469	0.0160709	0.0636324	0.0368435	0.00772329	0.008203152	76.91759	0.110703	0.434482	0.975005	2.47981	0.0735857	0.303917	0.180387	0.0543174	0.255107	0.132686	0.02215276	0.3702994
2600	-218.9374	-218.4258	-0.5116319	2.225849	0.1130964	0.05901167	0.0101704	0.0538966	0.0553973	0.312241	0.0445718	0.00203172	0.0148922	0.00390596	0.132466	0.0325977	0.199164	0.00246701	0.103951	0.0197588	0.0124883	0.02836352	12.56933	0.318822	0.677065	1.07473	1.92938	0.0919742	0.206136	0.274535	0.0626321	0.224798	0.139925	0.08737519	0.3246176
2700	-227.9484	-220.0362	-7.912242	1.785295	0.04748856	0.02568693	0.00524253	0.066587	0.0780128	0.240611	0.00874899	0.00431314	0.043691	0.000270376	0.140477	0.0909537	0.234985	0.0054149	0.0411366	0.0379384	0.0016175	0.010963	60.78797	0.266225	0.630051	1.06356	2.04017	0.100954	0.2105	0.153405	0.0696731	0.345026	0.120442	0.03664993	0.2991274
2800	-232.3232	-220.6885	-11.6347	4.852657	0.02851311	0.003410255	0.00537304	0.110577	0.0383982	0.0488641	0.000590789	0.00401017	0.00444154	0.00579139	0.352691	0.110602	0.098008	0.0148725	0.16162	0.0416738	0.00248664	0.01551707	65.00839	0.495841	0.800342	1.08355	1.62027	0.151658	0.127658	0.204794	0.0640179	0.319805	0.132067	0.01892733	0.8198237
2900	-226.5851	-215.6471	-10.93798	3.316182	0.03712006	0.0003432861	0.000577242	0.26705	0.127623	0.0367255	0.0196431	0.00461563	0.0315002	0.00045866	0.14292	0.12868	0.191371	0.00497405	0.0197416	0.00465361	0.0194666	0.06857119	50.74375	0.412334	0.747657	1.08369	1.75632	0.109604	0.14512	0.238931	0.057898	0.328701	0.119746	0.06891448	0.9950187
3000	-222.5915	-223.3537	0.7622098	1.498191	0.1937285	0.1279898	0.0134164	0.0911354	0.147954	0.207006	0.010532	0.0298469	0.0563354	0.00205461	0.0940509	0.0647564	0.163293	0.00714945	0.023631	0.0878939	0.000945092	0.04405714	11.49095	0.225043	0.588255	1.05032	2.13639	0.12058	0.187826	0.240869	0.107993	0.226073	0.11666	0.1720469	0.2560763
3100	-220.9294	-216.5199	-4.409469	3.65103	0.04233411	0.02066601	0.026702	0.121972	0.0836022	0.155619	0.0239594	0.00153008	0.00420549	0.000971571	0.294284	0.0473722	0.0927741	0.0208998	0.0879164	0.0256725	0.01252	0.009086451	23.6189	0.4341	0.762205	1.08427	1.71942	0.12253	0.183105	0.22715	0.0711775	0.287565	0.108472	0.02975246	0.3054016
3200	-232.4509	-225.2703	-7.18062	2.94581	0.03762911	0.01493078	0.00535401	0.0233219	0.00740136	0.208553	0.0786643	0.0129656	0.0218605	0.0010563	0.114212	0.0369554	0.120788	0.0158407	0.238852	0.109971	0.00420309	0.007990239	50.59517	0.385026	0.728483	1.08223	1.80426	0.150935	0.194504	0.185394	0.0588209	0.35655	0.0537956	0.02292102	0.3485988
3300	-221.8511	-217.7739	-4.077231	3.18429	0.09216103	0.1517136	0.0141672	0.0630347	0.0145824	0.218733	0.00343671	0.000292981	0.0538304	0.00167912	0.0833013	0.0246079	0.399374	0.00231127	0.111656	0.00351668	0.00547588	0.0579829	11.99969	0.403035	0.741247	1.08329	1.77243	0.161272	0.190433	0.18561	0.0612688	0.272447	0.128969	0.2096965	0.2765087
3400	-218.4179	-221.6151	3.197162	1.817143	0.2763194	0.2275186	0.00587128	0.0318962	0.128557	0.274663	0.0500423	0.00272101	0.011288	0.00285323	0.105341	0.143493	0.16225	0.0437279	0.00821223	0.00105094	0.0280328	0.01133494	4.700771	0.270425	0.634045	1.06466	2.03087	0.138446	0.205628	0.184794	0.0747581	0.312054	0.0843203	0.2388536	0.04745563
3500	-234.6757	-225.7591	-8.916551	3.072513	0.05565725	0.03720449	0.0104198	0.0714232	0.0686423	0.315812	0.00128306	0.000323879	0.0547712	0.0488126	0.201183	0.033842	0.0692838	0.0222224	0.00785951	0.0785759	0.0155446	0.02761888	68.59081	0.394795	0.735465	1.08285	1.78689	0.116476	0.180405	0.193421	0.112151	0.311095	0.0864518	0.06482337	0.4260636
3600	-235.3969	-229.1993	-6.197628	1.007877	0.02769704	0.02788116	0.00930403	0.197052	0.0697327	0.0761856	0.0120968	0.00321351	0.0222175	0.00721392	0.107686	0.0523706	0.232472	0.0214506	0.132415	0.0434435	0.0131468	0.05010429	50.26629	0.138523	0.479107	1.00129	2.38108	0.220573	0.154154	0.134833	0.0386171	0.250663	0.20116	0.07798545	0.6424826
3700	-219.9321	-220.3634	0.4312523	2.41483	0.191075	0.2934348	0.00849377	0.0185454	0.107932	0.133744	0.0054646	0.0256805	0.00670522	0.000810578	0.196496	0.0339877	0.297068	0.00490826	0.0580936	0.0681141	0.0339561	0.02230674	6.034368	0.33823	0.692938	1.07759	1.89124	0.193936	0.165548	0.181002	0.0763051	0.290877	0.0923322	0.3157415	0.07064874
3800	-228.5359	-218.9587	-9.577222	5.742318	0.0335465	0.01331758	0.0177346	0.0536284	0.0113218	0.0767953	0.0159651	0.00745014	0.0348796	0.00255629	0.262873	0.203847	0.145191	0.00231991	0.0682379	0.0669907	0.0302084	0.004389679	36.79658	0.530264	0.819822	1.08183	1.56809	0.180311	0.192298	0.243396	0.0521857	0.243797	0.0880112	0.01770726	0.2479028
3900	-232.823	-219.8037	-13.01928	4.934321	0.009450136	0.00982942	0.0383846	0.28899	0.0455899	0.135424	0.00630188	0.00850207	0.00197207	0.000407965	0.129105	0.160375	0.0734016	0.00413215	0.0608675	0.0137191	0.0328278	0.01754265	97.98538	0.499327	0.802369	1.08341	1.61489	0.144802	0.178382	0.21084	0.0716244	0.284812	0.10954	0.02737207	0.6408959
4000	-219.687	-221.7442	2.057198	3.129549	0.1519862	0.0996521	0.00453194	0.0645257	0.0156674	0.144052	0.0167787	0.0370837	0.0244436	0.01039	0.14487	0.108313	0.243043	0.0515551	0.11465	0.0129878	0.00710847	0.0489514	6.186186	0.399042	0.738458	1.08309	1.77942	0.0992352	0.175298	0.213496	0.0747869	0.31601	0.121174	0.1486035	0.3294095
4100	-223.2948	-217.0636	-6.231223	1.882311	0.0557991	0.009218808	0.0137241	0.101445	0.246469	0.119775	0.0075969	0.0051386	0.0126557	0.00446132	0.274578	0.0198225	0.129121	0.00745035	0.0349252	0.0207993	0.00203787	0.009023152	42.71463	0.278809	0.641885	1.06674	2.01256	0.113021	0.22075	0.259504	0.0829156	0.230378	0.0934308	0.01824196	0.4946372
4200	-243.0621	-233.6313	-9.430853	4.282424	0.03364842	0.02250573	0.0274623	0.0928303	0.0783424	0.0726021	0.00868876	0.0189718	0.00780389	0.0018096	0.117294	0.0756893	0.375001	0.00669237	0.0441855	0.00109106	0.0715348	0.02001138	45.21856	0.469235	0.784442	1.08426	1.66206	0.185694	0.182242	0.250611	0.030059	0.278614	0.0727803	0.04251711	0.4706665
4300	-220.5364	-221.8096	1.273264	1.507405	0.2925499	0.09629888	0.00336461	0.0278028	0.0844992	0.263778	0.0129773	0.0106828	0.048065	0.000576	0.0982326	0.244283	0.111029	0.000508305	0.0271208	0.0407597	0.0263205	0.03834233	8.798548	0.226464	0.589784	1.05085	2.1329	0.124077	0.157348	0.232416	0.0506987	0.291956	0.143505	0.1346412	0.2847741
4400	-229.7181	-223.4143	-6.303812	1.587838	0.03828597	0.01994002	0.00959983	0.00869385	0.125427	0.160567	0.00556534	0.0151083	0.139008	0.000993394	0.191906	0.132323	0.127911	0.00371232	0.0454845	0.0293065	0.00439523	0.007434715	53.83831	0.238578	0.602553	1.05519	2.10368	0.165895	0.170621	0.182167	0.0414174	0.248535	0.191365	0.02737473	0.2715904
4500	-226.7849	-221.6188	-5.166106	2.076193	0.0732898	0.03011104	0.00253512	0.0729709	0.0846282	0.125086	0.00298496	0.0137627	0.0288558	0.00722687	0.215753	0.108834	0.117794	0.000680011	0.202023	0.0159042	0.000960986	0.03084057	33.62987	0.302203	0.662879	1.07178	1.96313	0.121384	0.162463	0.209426	0.058681	0.271685	0.176362	0.06095161	0.5059844
4600	-220.6415	-220.8195	0.1780005	2.139799	0.1589233	0.1713023	0.00470616	0.171769	0.0100665	0.0575834	0.0293917	0.00193449	0.0236823	0.00132598	0.123016	0.129052	0.349631	0.00157377	0.039837	0.0376794	0.0187521	0.01410074	11.82157	0.30941	0.669101	1.07312	1.94836	0.129506	0.182435	0.195783	0.0720821	0.309201	0.110994	0.1854031	0.07605452
4700	-226.5631	-224.9517	-1.611393	2.282117	0.0933279	0.09177991	0.120554	0.0452261	0.0617733	0.129669	0.0173371	0.0012302	0.0452691	0.00443833	0.192946	0.0946177	0.167383	0.0226402	0.0463234	0.0401682	0.010424	0.06719676	14.32214	0.324776	0.682011	1.07568	1.91754	0.172251	0.142404	0.208713	0.0690465	0.277404	0.130181	0.1589767	0.4226831
4800	-219.5425	-219.3662	-0.1762887	1.926852	0.07201557	0.05950141	0.000681486	0.144652	0.16948	0.128755	0.0111275	0.00835192	0.0808772	0.000921404	0.179343	0.0118379	0.135679	0.0189034	0.0553105	0.0427306	0.0113497	0.01727292	21.88516	0.284384	0.647003	1.06805	2.00057	0.187817	0.201526	0.125119	0.0671773	0.322848	0.095512	0.07677433	0.224983
4900	-218.0807	-216.8153	-1.265458	3.340035	0.1339381	0.06091497	0.0097418	0.096567	0.0792281	0.290876	0.0206186	0.000724621	0.0557264	0.00279019	0.18803	0.0540685	0.115343	0.00235851	0.0586026	0.0233896	0.00193428	0.008305042	12.27933	0.413969	0.748772	1.08375	1.75351	0.145388	0.184769	0.223849	0.054812	0.334751	0.0564315	0.06922001	0.1199804
5000	-223.9874	-217.5005	-6.486859	3.233619	0.06311541	0.1340044	0.0100329	0.0327561	0.10994	0.235312	0.00358422	0.00203134	0.00564577	0.0079414	0.238482	0.0117312	0.158988	0.0030327	0.127488	0.0500995	0.00293438	0.04446041	18.20023	0.406565	0.743694	1.08345	1.76629	0.0973548	0.267351	0.185578	0.0445335	0.297678	0.107504	0.1784648	0.2491271
5100	-229.969	-223.2166	-6.752469	1.594284	0.0657208	0.07332941	0.0293907	0.168451	0.0936933	0.0922741	0.0509846	0.00533739	0.00594866	0.00114938	0.175434	0.00778642	0.173892	0.0142581	0.00694689	0.14667	0.0277832	0.03496344	35.45872	0.239527	0.603533	1.05551	2.10143	0.13495	0.220782	0.185496	0.0760896	0.277799	0.104884	0.1082929	0.3228601
5200	-227.0259	-224.3524	-2.673521	1.691315	0.1583614	0.07788948	0.00433024	0.16119	0.000278678	0.272969	0.0284489	0.013529	0.0136957	0.00345094	0.122378	0.040609	0.00590213	0.0109104	0.196958	0.124545	0.000804725	0.01734569	26.27208	0.253422	0.617585	1.05993	2.06907	0.116729	0.189395	0.248858	0.0511448	0.266495	0.127378	0.09523518	0.1821354
5300	-230.9807	-224.1823	-6.798317	5.15591	0.02576825	0.05811787	0.012981	0.309432	0.00993649	0.281572	0.0589828	0.0241709	0.0340918	0.00374668	0.0662698	0.00890229	0.0764408	0.0037034	0.071722	0.0309154	0.0071328	0.006295509	32.02915	0.508427	0.807602	1.08302	1.60095	0.0839177	0.206711	0.175809	0.135688	0.286971	0.110905	0.06441337	0.09773605
5400	-223.2643	-217.0883	-6.176039	3.778588	0.06071137	0.03607997	0.00676371	0.175028	0.207798	0.295661	0.000226283	0.00526427	0.0435973	0.00454246	0.101008	0.00336849	0.0763318	0.00484467	0.014217	0.0613382	1.14683e-05	0.02624307	31.01124	0.441769	0.767187	1.08437	1.70668	0.145276	0.140378	0.202857	0.0996608	0.314603	0.0972254	0.06232304	0.4210813
5500	-232.6741	-228.4641	-4.209987	1.92808	0.07212077	0.05787678	0.0236632	0.0143179	0.0899126	0.187996	0.0246865	0.00208009	0.00654882	0.00957837	0.174167	0.0505749	0.127964	0.00871226	0.266475	0.0126104	0.000712363	0.003570191	30.36259	0.284536	0.647141	1.06808	2.00024	0.145987	0.19755	0.238376	0.0487198	0.249953	0.119414	0.06144697	0.05810199
5600	-222.1687	-218.6289	-3.539888	2.071449	0.06881504	0.1042672	0.00328067	0.150815	0.135381	0.0948153	0.0149265	0.00268008	0.0218049	0.000145733	0.174167	0.119115	0.0786542	0.0141472	0.0289967	0.155014	0.00605701	0.0999631	16.76856	0.301657	0.662403	1.07168	1.96426	0.10049	0.201008	0.199792	0.0822177	0.326297	0.090194	0.2042303	0.4894627
5700	-220.5305	-216.989	-3.541508	4.473037	0.1072616	0.0169737	0.00299258	0.0924491	0.0126877	0.119913	0.0100394	0.0058975	0.078194	0.00272029	0.265714	0.0394676	0.182359	0.0103081	0.163419	6.1776e-06	0.0138324	0.1014611	8.238378	0.4786	0.790127	1.08408	1.6472	0.136464	0.205672	0.196708	0.0623614	0.286241	0.112553	0.1184348	0.8566832
5800	-230.7286	-228.3215	-2.407114	4.823607	0.1398286	0.02794304	0.00684936	0.0523583	0.157063	0.0826845	0.00236415	0.0141631	0.022725	0.00466361	0.144164	0.0699319	0.110735	0.000715404	0.102958	0.221883	0.00674177	0.125336	6.149553	0.494582	0.799608	1.0836	1.62221	0.134856	0.168014	0.230253	0.0878065	0.302009	0.0770609	0.1532791	0.8176982
5900	-232.1973	-219.8042	-12.39308	3.796876	0.03406428	0.01400569	0.00394174	0.144438	0.224054	0.042166	0.00893587	0.00326219	0.0307239	0.000394307	0.2186	0.126463	0.148372	0.0275762	0.00153307	0.00375691	0.0157827	0.05841827	98.84022	0.442843	0.767878	1.08437	1.7049	0.116628	0.210599	0.20358	0.0496755	0.318298	0.101219	0.07242397	0.8066152
6000	-225.7529	-223.8515	-1.901417	2.816852	0.07105414	0.04427964	0.00142271	0.197624	0.0872955	0.0933999	0.0137756	0.000895864	0.203836	0.0144622	0.112076	0.0954903	0.109389	0.00802056	0.0381153	0.00821749	0.0159808	0.007893045	17.84266	0.374578	0.720855	1.08145	1.82312	0.0806386	0.165397	0.202187	0.0701833	0.341543	0.140052	0.05217268	0.1512869
6100	-229.4233	-220.8955	-8.527783	1.630767	0.02826176	0.01456754	0.0148562	0.10043	0.0256917	0.360365	0.000689936	0.0114951	0.111102	0.0065294	0.101865	0.00895286	0.0919054	0.015139	0.0638208	0.0861738	0.0009834	0.007693692	91.71271	0.244835	0.608968	1.05726	2.08894	0.126852	0.173758	0.187461	0.0466684	0.323339	0.141922	0.02226124	0.3456094
6200	-216.2992	-216.6791	0.3798633	3.482228	0.1373032	0.2027325	0.00145466	0.0511149	0.0689846	0.337563	0.00539987	0.00358132	0.0156156	0.00512733	0.196948	0.0610576	0.145761	0.0147906	0.0425106	0.0137923	0.0362994	0.02202986	8.804515	0.423439	0.755157	1.08404	1.73736	0.14549	0.150794	0.20904	0.103986	0.312159	0.0785306	0.2247623	0.09801402
6300	-228.2607	-223.3438	-4.916846	2.135062	0.0688449	0.06916416	0.00114708	0.0253177	0.0367058	0.223744	0.0450421	0.0136715	0.0280188	0.00578512	0.142536	0.0630758	0.237662	0.000530547	0.131439	0.0433434	0.00198026	0.004288047	33.86959	0.308881	0.668648	1.07303	1.94944	0.0718314	0.182447	0.263066	0.034657	0.281003	0.166996	0.07345221	0.05837873
6400	-220.9442	-218.0846	-2.85958	2.385758	0.1751909	0.1606537	0.00591543	0.115016	0.0184308	0.339465	0.0154118	0.000411285	0.00589272	0.0044171	0.0841993	0.238038	0.130762	0.00088887	0.0211282	0.0133599	0.00666224	0.03671922	10.04326	0.335351	0.690628	1.07721	1.89682	0.140429	0.225853	0.24262	0.0523979	0.226097	0.112603	0.197373	0.1860397
6500	-226.9851	-221.7925	-5.192639	6.025047	0.09681974	0.06086734	0.00404765	0.00985269	0.0552199	0.215136	0.0277249	0.000569436	0.0470533	0.0189089	0.19677	0.0173626	0.184236	0.00620619	0.113111	0.101795	0.00200532	0.007686318	17.24152	0.539784	0.825005	1.0812	1.55401	0.162915	0.145109	0.214718	0.0740135	0.262933	0.140312	0.06855365	0.1121212
6600	-226.8072	-217.1227	-9.684544	5.778034	0.01978137	0.01526185	0.00107367	0.0598554	0.154816	0.108005	0.0314879	0.00163465	0.076861	0.00609891	0.12523	0.0849464	0.0835166	0.0097812	0.24642	0.00756029	0.00271369	0.0002842685	45.2004	0.5315	0.8205	1.08175	1.56625	0.177609	0.192601	0.213239	0.0466484	0.283548	0.0863547	0.01554612	0.0182855
6700	-232.8519	-222.9692	-9.882687	1.565871	0.04361692	0.005210655	0.0106387	0.167344	0.164361	0.0683608	0.00265965	0.000886809	0.00527602	0.000704502	0.236531	0.128369	0.0845213	0.0253651	0.0895008	0.013628	0.00185274	0.01980832	83.76368	0.235321	0.599166	1.05407	2.11145	0.133506	0.241048	0.150803	0.0658943	0.249388	0.159361	0.02501898	0.7917319
