Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-419.6709	-364.5012	-55.16964	13.00581	2.789578	0.159003	0.0232625	0.058264	0.00858352	0.00540609	0.281835	0.0515847	0.019405	0.014205	0.144633	0.0215372	0.150855	0.247377	0.00259326	0.0370542	0.00417203	0.0425584	0.1596	0.0209281	0.0185808	0.192027	0.00788388	0.144021	0.162136	0.0294274	0.00394775	0.0553729	0.0583395	0.0705488	0.00655117	0.00576561	0.0709055	0.324073	0.0220916	0.00676506	0.000464722	0.440306	0.0138125	0.0654044	0.027547	0.029856	0.0468406	0.388351	0.0948867	0.0190754	0.155937	0.169204	0.224217	0.0719326	0.244103	0.164323	0.102196	0.172234	0.0513515	0.0401349	0.046478	0.451395	0.0157224	0.0993321	0.0301606	0.0903815	0.0194522	0.1079613	0.1486641	0.0625081	0.0572704	0.0677699	0.0543888	0.0521727	0.0731787	0.0158426	0.0112828	0.258407	0.0981818	0.152008	0.0397547	0.0124253	0.0237226	0.0210863	0.4439802	12	13.12554	0.166723	0.372299	0.719169	1.08126	1.82727	0.228294	0.109379	0.166387	0.109977	0.29183	0.0941322	0.5926443	0.7491512
1100	-408.6857	-363.1936	-45.49212	10.03569	4.173169	0.0521886	0.0267125	0.00718693	0.0182305	0.0133826	0.0303888	0.00179553	0.0117032	0.00583721	0.0279346	0.0539754	0.0552969	0.0289737	0.228246	0.00289402	0.178064	0.0266325	0.0964808	0.00899015	0.00395612	0.0543052	0.00168705	0.00577684	0.0663477	0.04802	0.00847408	0.154934	0.00839101	0.00274946	0.093599	0.162161	0.351267	0.381028	0.134857	0.0380858	0.0149661	0.0467797	0.0394967	0.102515	0.0298989	0.0228116	0.706624	0.0096899	0.101717	0.0748793	0.0414004	0.144932	0.0560604	0.000137785	0.00566664	0.0551412	0.0962385	0.0117136	0.0171388	0.199318	0.0838676	0.0492865	0.145195	0.850328	0.216427	0.269572	0.0659208	0.1020044	0.01816092	0.089933	0.123292	0.068309	0.0233534	0.00703687	0.0577857	0.0141592	0.0203909	0.10855	0.0840011	0.0977336	0.0688978	0.0564022	0.14753	0.0326258	0.6831878	14	10.62079	0.2073637	0.463629	0.780992	1.08434	1.67104	0.15674	0.113014	0.190875	0.0671991	0.382935	0.0892369	0.7013487	0.9741057
1200	-460.7658	-367.4221	-93.34369	10.9586	3.167685	0.226384	0.0190191	0.224392	0.0238152	0.0349008	0.606074	0.0536007	0.0064596	0.0982546	0.0762175	0.0284607	0.0189947	0.537514	0.000277581	0.00989638	0.00417485	0.293419	0.0858847	0.0194555	0.135967	0.222103	0.0579118	0.192455	0.129399	0.0364154	0.232817	0.0203657	0.121953	0.209339	0.277947	0.171046	0.161461	0.380736	0.0488742	0.827135	0.051506	0.00796918	0.067328	0.00145391	0.0382111	0.0161875	0.026374	0.423217	0.0310486	0.0761092	0.125919	0.0512115	0.164538	0.114463	0.686594	0.598147	0.448776	0.36384	0.627651	0.0549155	0.305598	0.971783	0.0688008	0.0517696	0.253594	1.28374	0.140104	0.1821205	0.3238034	0.106446	0.0388005	0.136392	0.067585	0.043911	0.0350969	0.085986	0.0173648	0.114213	0.0459439	0.141144	0.0251252	0.0308693	0.0655687	0.0455536	0.4044008	8	15.16584	0.2166426	0.401832	0.740409	1.08323	1.77453	0.16289	0.118597	0.212692	0.103779	0.253264	0.148778	0.7282042	0.5553398
1300	-409.1422	-365.9983	-43.14387	8.564275	4.818294	0.0873642	0.0193742	0.0266724	0.00252056	0.0256126	0.0385959	0.0898958	0.042704	0.0106233	0.00661388	0.127798	0.0284573	0.0138356	0.225754	0.00837573	0.0341707	0.00587494	0.00765703	0.093213	0.133275	0.0965952	0.234669	0.0146109	0.00140244	0.210649	0.169745	0.0969394	0.0173673	0.0708469	0.125949	0.0230808	0.528581	0.2921	0.0437872	0.00519966	0.0426736	0.0564449	0.00914913	0.0463556	0.0188005	0.0297885	0.605203	0.0740396	0.0337317	0.165705	0.0417465	0.215097	0.0111696	0.0117678	0.0419717	0.0379462	0.140872	0.0278138	0.0498195	0.384586	0.0113019	0.220544	0.681577	0.424126	0.109375	0.0372033	0.0298502	0.1060998	-0.02769715	0.138033	0.0231617	0.15615	0.0587221	0.0433955	0.109221	0.0132161	0.000468626	0.149852	0.0130235	0.0928982	0.0138075	0.0410905	0.0605731	0.0863889	0.6959626	11	9.170407	0.2057993	0.494351	0.799472	1.0836	1.62257	0.138656	0.172631	0.289042	0.0806348	0.218763	0.100273	0.6682655	1.041446
1400	-424.7674	-360.3704	-64.39701	10.26727	2.458128	0.0293919	0.0232036	0.72041	0.00848908	0.0030473	0.0813307	0.0629795	0.10306	0.135724	0.152576	0.0168202	0.464545	0.0519685	0.323772	0.0148599	0.0809143	0.0256006	0.040253	0.268881	0.00792821	0.107584	0.0435617	0.00364166	0.0987681	0.0459578	0.0117447	0.252074	0.0664643	0.00361588	0.109043	0.192104	0.672181	0.255773	0.0543188	0.078584	0.0309609	0.0149752	0.0770722	0.130535	0.260614	0.0466648	0.338247	0.00129771	0.102081	0.082873	1.1988	0.0953482	0.0854302	0.00953603	0.00287788	0.00675584	0.445227	0.00322265	0.0274827	0.113063	0.0547247	0.0605557	0.358119	0.553752	0.029836	0.0372879	0.0274528	0.1223864	0.09811039	0.0795124	0.0994967	0.0329669	0.0481981	0.0418609	0.166736	0.0385335	0.00747716	0.137171	0.0922282	0.150088	0.0307849	0.0213826	0.0341102	0.019453	0.5931038	13	11.47872	0.1977887	0.342451	0.696296	1.07814	1.88312	0.184545	0.122266	0.120274	0.11155	0.335794	0.12557	0.6912142	0.8580608
1500	-415.9295	-362.792	-53.13749	14.00202	3.706173	0.0844061	0.056173	0.0248168	0.0114248	0.0103869	0.224548	0.0209161	0.0306932	0.0078564	0.1832	0.176011	0.0301956	0.000155549	0.0169498	0.0181849	0.00738866	0.0425704	0.0729428	0.0512737	0.0668804	0.230861	0.015741	0.0588337	0.0308064	0.0929697	0.031691	0.0273836	0.0787345	0.154021	0.0184964	0.319804	0.106185	0.260945	0.0483434	0.196324	0.0210028	0.0398197	0.0299553	0.117196	0.0193728	0.0495324	0.0082774	0.432089	0.0349606	0.102599	0.111121	0.333901	0.0473206	0.0274941	0.143352	0.231626	0.186417	0.0838134	0.0742908	0.00384661	0.00810085	0.157782	0.0166698	0.0101298	0.0214399	0.328853	0.0198977	0.07829137	0.01054604	0.0469383	0.0854473	0.0909416	0.0376256	0.0752154	0.0804577	0.0498938	0.00812675	0.205144	0.0143712	0.082266	0.0612893	0.0525063	0.0253391	0.0844375	0.5873154	12	14.8083	0.167535	0.437455	0.764393	1.08432	1.71383	0.182426	0.108051	0.313905	0.0812058	0.218305	0.0961067	0.5978614	0.9823604
1600	-433.3753	-364.8771	-68.49819	7.681189	2.732011	0.429863	0.0304262	0.0343568	0.000802516	0.000356931	1.05636	0.0017974	0.0270333	0.0738333	0.0571001	0.184071	0.0313636	0.0908754	0.0617846	0.0170978	0.0357395	0.333061	0.0336514	0.111155	0.0738586	0.0618009	0.00257553	0.0988165	0.0594264	0.0997129	0.0367495	0.0741607	0.0323938	0.0195945	0.0397912	0.473373	0.054823	0.363774	0.0137071	0.603705	0.0161103	0.00654299	0.0052252	0.363856	0.0248664	0.0808213	0.129805	0.108635	0.00642972	0.130787	1.30494	0.150109	0.0757744	0.00546933	0.603339	0.391105	0.350414	0.0154769	0.123112	0.0376458	0.0112673	0.261153	0.0826958	0.0342573	0.0995608	0.373876	0.0752121	0.1822308	-0.06807519	0.0716353	0.196132	0.198599	0.0423129	0.0520397	0.00883015	0.0622403	0.00063369	0.0522209	0.0720713	0.0589105	0.00478328	0.0212774	0.139181	0.0191326	0.7256525	14	8.06889	0.1339789	0.367405	0.715521	1.08083	1.83624	0.0816683	0.131056	0.252842	0.0496794	0.36455	0.120204	0.6575773	1.103524
1700	-453.5641	-373.8118	-79.7523	9.833049	3.589928	0.287287	0.0519441	0.47399	0.167592	0.0859819	1.13819	0.150078	0.0257591	0.106894	0.45286	0.0797917	0.0955569	0.0157178	0.00456834	0.000218397	0.0396644	0.0586703	0.00782184	0.0356699	0.0559888	0.0307119	0.0167455	0.221275	0.0121165	0.336593	0.0166425	0.0753402	0.226289	0.140137	0.043963	0.204968	0.0603171	0.559631	0.0386781	0.102982	0.0767124	0.244165	0.0574518	0.174427	0.0678582	0.0785417	0.0487028	0.485488	0.28428	0.00178718	0.451603	0.105362	0.303113	0.0159465	0.0804784	0.214662	0.489929	0.0746698	0.216527	0.0622655	0.0117462	0.114342	0.0383866	0.0386395	0.314668	1.25242	0.328341	0.2085492	0.08204793	0.0866522	0.100379	0.0211846	0.0418194	0.066056	0.110453	0.00529633	0.00802144	0.0930759	0.0879185	0.157297	0.0157502	0.0299293	0.160694	0.0154721	0.5725473	14	11.99651	0.2823588	0.430311	0.759717	1.0842	1.72577	0.164291	0.134785	0.189325	0.0776734	0.296968	0.136958	0.6545952	0.8746585
1800	-411.001	-362.5828	-48.41819	10.64912	5.202418	0.100818	0.0103799	0.5437	0.0141858	0.00185996	0.348957	0.0216341	0.0062331	0.0406337	0.0373768	0.0446095	0.0107092	0.451854	0.00229835	0.00194737	0.00405079	0.10945	0.0113092	0.00537843	0.0154861	0.149436	0.00884976	0.143528	0.0169703	0.059236	0.00123961	0.00442277	0.0335319	0.00503252	0.0205232	0.188285	0.0308964	0.105851	0.00543712	0.0706424	0.00637328	0.0207631	0.0271661	0.114276	0.100449	0.0142213	0.0203583	0.302204	0.184576	0.0839711	0.61772	0.267609	0.0736334	0.0173393	0.546116	0.0232433	0.0438006	0.0580088	0.0570569	0.0168644	0.0735279	0.193737	0.0033602	0.112911	0.204469	0.11733	0.000178107	0.08094259	-0.04611306	0.0361436	0.080202	0.00501367	0.123473	0.07218	0.0352121	0.0322066	0.00497264	0.0750813	0.044383	0.261318	0.0525698	0.0793386	0.0319679	0.0659379	0.5556402	11	13.04555	0.2303118	0.510273	0.808654	1.08293	1.59814	0.128667	0.209087	0.212256	0.087211	0.209495	0.153283	0.5095272	1.090502
1900	-425.2773	-356.3454	-68.93192	8.076051	7.407751	0.0131715	0.0292332	0.400434	0.0679652	0.0289696	0.0184158	0.169422	0.00247018	0.0132168	0.422349	0.0387731	0.0649473	0.058068	0.00742737	0.615039	0.0184062	0.294335	0.0308511	0.0202564	0.530186	0.0346465	0.150642	0.055052	0.0900875	0.283146	0.29415	0.0686527	0.033941	0.0621924	0.0214983	0.0580136	1.02731	0.302863	0.336977	0.100749	0.0121617	0.776475	0.0337347	0.473779	0.193844	0.117163	0.344767	0.0317544	0.0179784	0.304135	0.0116929	0.36349	0.0368132	0.00219792	0.0276212	0.130217	0.431866	0.00993666	0.0138207	0.0390551	0.394595	0.330003	0.103372	0.0363277	0.0679523	0.0108276	0.0311107	0.158791	0.2001998	0.0622633	0.0674827	0.160172	0.0845896	0.036024	0.0580816	0.000639622	0.000986137	0.110678	0.0383736	0.097777	0.00234726	0.0873284	0.150779	0.042478	0.6993849	16	8.229635	0.1972545	0.579096	0.84554	1.078	1.49736	0.198016	0.163136	0.18535	0.0786696	0.226234	0.148594	0.8995847	0.7774531
2000	-448.8279	-369.1832	-79.64467	10.61122	2.821866	0.171602	0.0753868	0.0691674	0.00737481	0.0771038	0.000850242	0.224366	0.0832062	0.503669	0.384355	0.0674791	0.0959244	0.0057319	0.638318	0.0352931	0.0198386	0.356255	0.140584	0.0307838	0.238117	0.195779	0.0122804	0.00256518	0.0724833	0.171176	0.146985	0.321098	0.0330876	0.00392523	0.0707509	0.120381	0.553858	0.416752	0.00434151	0.0865711	0.0463824	0.618347	0.0299154	0.511308	0.0100892	0.304813	0.27413	0.112926	0.0337024	0.175136	0.0807715	0.631327	0.0538692	0.017347	0.0633871	0.0896727	0.343244	0.0404941	0.071686	0.0233733	0.320865	0.182764	0.284242	0.138201	0.29985	0.0237353	3.97702e-05	0.1311491	0.1379213	0.0301222	0.032436	0.0203076	0.136199	0.146432	0.115242	0.00264703	0.00126327	0.0969346	0.00406671	0.16214	0.00591259	0.0518288	0.160747	0.0337214	0.5942059	12	11.89805	0.1505361	0.374994	0.721163	1.08148	1.82236	0.111558	0.241544	0.191887	0.0921608	0.248484	0.114365	0.7321272	0.8116157
2100	-421.6512	-365.8802	-55.77104	9.607654	4.047513	0.0100614	0.0853473	0.0449257	0.00821259	0.0273173	0.00209617	0.058891	0.000972428	0.0473389	0.055022	0.0955445	0.0667418	0.0395212	0.548018	0.0449638	0.000382236	0.213818	0.125996	0.0342666	0.0135014	0.024681	0.145222	0.00650491	0.106876	0.062423	0.0487445	0.0381395	0.116021	0.000319695	0.148505	0.10544	0.34226	0.503662	0.290866	0.39303	0.118502	0.806669	0.0299616	0.102663	0.129596	0.313931	0.373943	0.023061	0.00356202	0.377649	0.0226912	0.292683	0.0112533	0.0687276	0.00280822	0.00413722	0.263929	0.0243151	0.110246	0.345971	0.162433	0.0354926	0.242144	0.00331239	0.0380279	0.0133116	0.0102295	0.1446182	0.03198237	0.0292486	0.0284118	0.00570014	0.0387128	0.0669489	0.144769	0.0784721	0.0373809	0.0733497	0.0600777	0.151779	0.03752	0.0698215	0.173107	0.00470072	0.631408	15	9.634958	0.3625307	0.456953	0.776836	1.08439	1.68182	0.167968	0.170712	0.233038	0.0952486	0.180751	0.152281	0.6633903	0.9517895
