Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-367.4966	-353.3071	-14.18949	7.269469	2.073636	0.0119865	0.0163066	0.00116273	0.0485263	0.0123722	0.00799941	0.137925	0.00134072	0.0460856	0.00347429	0.061	0.0788065	0.0430758	0.0268921	0.411793	0.0279622	0.00869922	0.0662415	0.0306703	0.0400288	0.0121558	0.229128	0.00493701	0.111291	0.0276905	0.0291901	0.0100262	0.00805341	0.00480985	0.121285	0.0704521	0.041754	0.00437974	0.0391864	0.0374481	0.0544488	0.00936479	0.105392	0.00568798	0.0060889	0.000262571	0.257076	0.0497482	0.0708362	0.0181355	0.0675802	0.010025	0.0301402	0.0610625	0.00996871	0.25642	0.0147139	0.0660547	0.00313352	0.00969817	0.0372564	0.0146865	0.351984	0.257269	0.275074	0.195749	0.00637233	0.07497911	0.02799202	0.197593	0.101417	0.0105127	0.0500534	0.0127965	0.0215054	0.0763813	0.00654187	0.089711	0.113869	0.178171	0.00950413	0.0124661	0.0313965	0.0880815	0.5412579	11	8.137502	0.19725	0.301909	0.662622	1.07173	1.96374	0.187744	0.138049	0.155304	0.151155	0.219005	0.148743	0.5692499	0.9508265
1100	-421.3786	-346.7618	-74.61684	8.737161	2.384791	0.00652384	0.0422586	0.328788	0.0278158	0.208604	0.0672377	0.139237	0.0206209	0.0126696	0.0842312	0.282909	0.451333	0.113681	0.363838	0.3072	0.489001	0.0192636	0.0296304	0.00471298	0.484542	0.0102541	0.129513	0.253485	0.0336985	0.00687209	0.0270339	0.78788	0.102204	0.000361651	0.176428	0.0716591	0.129411	0.0126539	0.351496	0.305078	0.157824	0.130864	0.0419469	0.154337	0.253173	0.217066	0.0059981	0.364422	0.0807626	0.0369256	0.0955684	0.323892	0.320284	0.0191695	0.0135417	0.775193	0.0226122	0.340329	0.337094	0.302752	0.226194	0.0307686	0.460652	0.220599	0.0198026	0.0128542	0.010251	0.1942098	-0.05683953	0.0225129	0.12789	0.0741896	0.105908	0.0137089	0.0622052	0.149592	0.00119238	0.0991566	0.0657251	0.134508	0.00926323	0.0124353	0.0849753	0.0367374	0.8768344	11	9.061055	0.2588236	0.335254	0.69055	1.07719	1.897	0.11142	0.139907	0.228725	0.0549182	0.310557	0.154473	0.8199949	1.069317
1200	-367.3866	-357.9218	-9.464798	7.289262	2.942878	0.0935039	0.0101158	0.00455142	0.148914	0.160619	0.0199615	0.0568088	0.00688602	0.0170414	0.0168138	0.0467738	0.0150355	0.151442	0.0644795	0.411092	0.0529952	0.00476232	0.0406962	0.0158539	0.0302601	0.0026756	0.0547972	0.104437	0.0163356	0.00892385	0.0100357	0.00144169	0.0107156	0.0148002	0.0490324	0.0200887	0.0185455	0.0209159	0.271101	0.00570544	0.00427244	0.206288	0.0385565	0.0185676	0.0271959	0.0759998	0.0166519	0.306292	0.0252015	0.00137197	0.0189965	0.146257	0.0144081	0.04758	0.0806276	0.0991888	0.0159772	0.120326	0.116636	0.00665037	0.157856	0.00619523	0.0218054	0.0302012	0.0509299	0.11582	0.00242957	0.05477537	0.07582272	0.116159	0.00551992	0.0336501	0.15815	0.0625338	0.0289494	0.0363749	0.0125495	0.0880285	0.110707	0.127265	0.013514	0.0228168	0.154313	0.029468	0.7730916	10	7.78103	0.1489661	0.384794	0.728315	1.08222	1.80467	0.140003	0.147317	0.302155	0.0595674	0.204688	0.146268	0.8489144	0.9106827
1300	-418.7749	-350.9834	-67.7915	9.306179	5.467918	0.0165143	0.081322	0.274864	0.0276279	0.174332	0.156388	0.1163	0.150207	0.492066	0.00471892	0.325977	0.0349723	0.284318	0.318295	0.85025	0.319265	0.097566	0.0928342	0.0555388	0.0145339	0.0346356	0.263194	0.00865849	0.112487	0.160111	0.00620523	0.359866	0.191877	0.0154717	0.0149832	0.0938419	0.132764	0.319621	0.0215611	0.051235	0.0420842	0.437236	0.0759282	0.000549406	0.285473	0.487343	0.308162	0.0238643	0.102265	0.519076	0.0213446	0.142533	0.00910837	0.0917496	0.367309	0.0268831	0.0115803	0.155291	0.00674032	0.0134342	0.483234	0.374438	0.316016	0.0774779	0.0121825	0.112181	0.528757	0.1587763	0.1358694	0.033727	0.00327498	0.13917	0.186472	0.000748858	0.0390583	0.0789623	0.00348027	0.0571	0.0298261	0.19159	0.00788134	0.0243142	0.166875	0.0375201	0.7831604	15	9.338238	0.2417124	0.520423	0.814373	1.08241	1.5828	0.177085	0.189904	0.194442	0.07538	0.157778	0.205412	0.9190298	0.85216
1400	-387.7074	-349.3696	-38.33781	10.26193	7.897051	0.051125	0.0115841	0.0398089	0.141424	0.0320231	0.012235	0.0132354	0.00978663	0.0316189	0.0262566	0.00460034	0.0321522	0.00956311	0.0376104	0.498968	0.00747882	0.00219473	0.0505531	0.132033	0.0851357	0.00422038	0.0199432	0.203537	0.171049	0.00395551	0.0019596	0.0237525	0.0957397	0.0249724	0.0494904	0.102317	0.0256347	0.166864	0.0904308	0.0584632	0.0537147	0.0469728	0.0498281	0.00956661	0.0403334	0.136516	0.00540589	0.101582	0.269179	0.235702	0.0626285	0.0047746	0.121514	0.0240977	0.0852736	0.210113	0.0118214	0.0183495	0.104422	0.0134501	0.213007	0.133337	0.056897	0.263778	0.0127916	0.0814221	0.0579695	0.07658134	0.0828382	0.0441453	0.133091	0.0758121	0.145656	0.0185549	0.00982621	0.096976	0.00633114	0.145341	0.0257445	0.127514	0.00707518	0.0090895	0.0757981	0.079045	0.6113795	14	14.60564	0.14406	0.59073	0.851361	1.07688	1.48103	0.166939	0.1721	0.193191	0.0747339	0.320259	0.0727779	0.6942177	0.880674
1500	-404.3625	-345.9979	-58.3646	8.15442	3.772576	0.0235875	0.0433243	0.428619	0.0270273	0.00338435	0.656979	0.0261796	0.0205449	0.0696173	0.00235213	0.0118863	0.0938958	0.0287309	0.242846	0.172903	0.0132158	0.141001	0.203869	0.0112022	0.111305	0.136848	0.531503	0.079837	0.154448	0.0027177	0.0162928	0.100461	0.0660324	0.0424973	0.189081	0.00207575	0.00191651	0.093591	0.187628	0.0148115	0.109942	0.268728	0.00454768	0.0453539	0.132915	0.256971	0.00825087	0.07165	0.081596	0.427536	0.00450168	0.000230585	0.273652	0.0692132	0.363554	0.684058	0.0432779	0.0885154	0.0101115	0.00356328	0.212992	0.0156956	0.0382438	0.270083	0.253633	0.196618	0.00278349	0.1400098	0.001272373	0.141709	0.0436701	0.245565	0.0649983	0.0626078	0.0313419	0.0323601	0.00518603	0.0603012	0.00255434	0.103932	0.00368048	0.0305683	0.128171	0.043355	0.5799911	12	10.15292	0.152771	0.441415	0.766958	1.08436	1.70726	0.126303	0.147614	0.241308	0.0770212	0.20222	0.205534	0.5812634	0.997811
1600	-373.009	-348.1531	-24.8559	12.79447	2.334565	0.0338789	0.0200563	0.0024978	0.0531354	0.0190278	0.0523149	0.0322034	0.00976412	0.100063	0.000180899	0.0263566	0.133504	0.099257	0.00750786	0.198503	0.0747597	0.00444962	0.033313	0.074668	0.0676724	0.0447098	0.00550647	0.0398982	0.016666	0.0137256	0.0225311	0.039376	0.0910156	0.00157525	0.000994661	0.0137956	0.0609514	0.144738	0.0852214	0.00373483	0.0243235	0.0206061	0.0305009	0.024265	0.00842624	0.0424351	0.100915	0.154935	0.356095	0.0131307	0.11446	0.100338	0.127796	0.116689	0.112665	0.0633514	0.0336788	0.054668	0.118754	0.000359162	0.173937	0.00904753	0.0860026	0.00979754	0.0255811	0.0102215	0.00289751	0.05546416	0.03158122	0.0585995	0.00679224	0.0742088	0.148828	0.0136589	0.0498778	0.131867	0.0090491	0.12804	0.0163214	0.106738	0.0382512	0.0365423	0.145262	0.0359647	0.5141393	7	15.14532	0.1809416	0.330189	0.686448	1.07648	1.90688	0.171398	0.149368	0.283297	0.0746648	0.219153	0.102118	0.5457206	0.9421293
1700	-383.94	-354.574	-29.36603	9.40564	3.291098	0.0442904	0.0135313	0.010691	0.102085	0.00875587	0.156488	0.0310457	0.0106931	0.133257	0.062555	0.0647925	0.012949	0.222487	0.021592	0.283944	0.149633	0.00218676	0.0230774	0.140204	0.00290105	0.00449293	0.161403	0.00738748	0.0405063	0.023542	0.0501496	0.0267319	0.0242208	0.0176449	0.000285556	0.127636	0.00709676	0.0707949	0.02115	0.0965608	0.0701208	0.0162034	0.162165	0.118589	0.27556	0.040061	0.100891	0.00427479	0.0574084	0.0200209	0.0436266	0.424746	0.155433	0.0208178	0.12214	0.0950928	0.116232	0.0084648	0.0556173	0.00196191	0.168671	0.0987786	0.0641917	0.0531614	0.00277229	0.0472823	0.133414	0.06829064	0.1214186	0.16123	0.0125915	0.0917476	0.102025	0.034904	0.0419786	0.106174	1.41118e-05	0.0728621	0.0525802	0.14423	0.00980514	0.0248153	0.128054	0.016989	0.6056842	12	9.652126	0.2214173	0.410599	0.74647	1.08362	1.75931	0.141334	0.121379	0.194379	0.0771437	0.3331	0.132665	0.7271027	0.8330105
1800	-379.0915	-358.7345	-20.35693	11.84588	3.43945	0.0858297	0.0194216	0.00723739	0.00817322	0.0394695	0.0467073	0.129134	0.0220583	0.0459369	0.012054	0.0120321	0.0206245	0.0254161	0.0693752	0.143687	0.0496466	0.00157843	0.0787289	0.0124127	0.0108501	0.0141322	0.0231345	0.0211266	0.0570422	0.0116529	0.0134866	0.0391991	0.0308327	0.0426983	0.000333026	0.122637	0.259698	0.038863	0.060427	0.103106	0.130854	0.0266172	0.0439338	0.143777	0.197894	0.134478	0.089462	0.0502625	0.0508314	0.173719	0.0382365	0.0469518	0.00380448	0.00393261	0.0727257	0.149647	0.0661254	0.214188	0.0511976	0.0384544	0.0897494	0.0409791	0.0243104	0.0454158	0.257624	0.0077636	0.0201504	0.0742897	0.1530676	0.128705	0.174719	0.104035	0.03727	0.0161831	0.0123931	0.0468162	6.38936e-06	0.0578931	0.0188399	0.106966	0.0668184	0.00824442	0.203657	0.0174526	0.5249604	9	12.41831	0.1484836	0.420639	0.753282	1.08397	1.74211	0.121707	0.140424	0.197577	0.0574633	0.316017	0.166811	0.678028	0.7742459
1900	-393.6596	-356.9088	-36.75079	6.413206	2.987552	0.00644471	0.0212249	0.00789355	0.0288307	0.00524563	0.0399622	0.0083145	0.0234848	0.13712	0.021564	0.0360785	0.0120451	0.176533	0.125951	0.148525	0.210561	0.141426	0.102613	0.0164564	0.0235508	0.0227677	0.109392	0.00428869	0.106832	0.0101106	0.0515884	0.534299	0.0398198	0.00908861	0.226473	0.00113581	0.0682396	0.0822587	0.0329439	0.224657	0.183392	0.0719095	0.233317	0.0301787	0.391281	0.121201	0.00811672	0.0313077	0.678575	0.203387	0.078543	0.153079	0.171891	0.0313205	0.000633335	0.0293202	0.0119448	0.00664707	0.210513	0.21886	0.0237592	0.0173687	0.284663	0.0372824	0.645794	0.0568831	0.337774	0.1082648	0.1696376	0.104062	0.122571	0.0368092	0.0776563	0.0425802	0.0520478	0.137929	0.00608288	0.105067	0.0595084	0.054695	0.00593298	0.00747401	0.103059	0.0845252	0.7451256	8	6.746663	0.334922	0.388297	0.730836	1.08245	1.79841	0.162681	0.123611	0.208448	0.117908	0.294585	0.0927666	0.9147632	0.8145557
2000	-392.6111	-348.1698	-44.4413	6.868599	4.69135	0.00756548	0.0208502	0.0491845	0.00106927	0.339145	0.111452	0.0936278	0.0131246	0.0920241	0.0417062	0.0215165	0.191316	0.118107	0.0382256	0.0943194	0.105569	0.00629635	0.0860354	0.0315756	0.045892	0.068466	0.186896	0.0817114	0.108869	0.0326611	0.00386195	0.00254977	0.0054154	0.0319685	0.00565894	0.255324	0.396107	0.0101747	0.0241557	0.0220699	0.153708	0.0672396	0.309404	0.0153762	0.454069	0.0307881	0.0186074	0.0163378	0.265807	0.00200428	0.00203143	0.212699	0.136095	0.146079	0.0928757	0.042766	0.00542747	0.0140447	0.0452161	0.12256	0.393679	0.120657	0.107805	0.728718	0.343902	0.0212238	0.233947	0.1403289	0.1713231	0.0490059	0.0527214	0.0474965	0.123545	0.00127948	0.071652	0.106901	0.00244061	0.201306	0.000989344	0.138108	0.0194149	0.0072733	0.0670471	0.110819	0.5441965	10	8.284097	0.2552941	0.488731	0.796168	1.08379	1.63131	0.132863	0.130192	0.251992	0.133645	0.231369	0.119939	0.7155196	0.7605613
2100	-396.2694	-355.1419	-41.12743	13.89655	2.028254	0.00383348	0.0508106	0.00852017	0.00488344	0.023951	0.129571	0.256297	0.0108274	0.00776691	0.00549402	0.00726954	0.0539507	0.0167968	0.00830762	0.163385	0.13906	0.0810492	0.00254658	0.00253573	0.025026	0.00962696	0.921024	0.0492667	0.00931525	0.00860312	0.0517275	0.020543	0.0345034	0.0349675	0.207481	0.0113059	0.00602866	0.0286417	0.183002	0.0395082	0.0938815	0.0212443	0.129363	0.180584	0.257817	0.0893544	0.20541	0.0545359	0.148495	0.021307	0.0760627	0.0688305	0.00310913	0.0542202	0.0245224	0.0157791	0.0971852	0.00695075	0.057725	0.0500519	0.304225	0.0681385	0.000434982	0.12832	0.0784889	0.00298144	0.140911	0.08458895	0.1278727	0.100684	0.0301975	0.0149867	0.161248	0.0317803	0.0150391	0.0127136	0.0402392	0.091537	0.00516647	0.220485	0.0504691	0.0286365	0.10452	0.0922978	0.4003724	12	17.00904	0.1937684	0.296624	0.657985	1.07068	1.97471	0.136232	0.0717108	0.244547	0.14659	0.258641	0.142279	0.5282451	0.7579292
