Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-583.5473	-511.8175	-71.72982	8.647124	3.851751	0.0761079	0.0781202	0.0246218	0.243937	0.183163	0.0404028	0.0387015	0.0483566	0.126758	0.0416596	0.147265	0.113561	0.0615598	0.0781212	0.190534	0.0963794	0.013482	0.117447	0.0679644	0.00242916	0.0255397	0.038026	0.164893	0.0497632	0.038096	0.0800404	0.00784296	0.022941	0.126895	0.202832	0.0272724	0.230857	0.0239663	0.227977	0.0193711	0.119334	0.236831	0.0505026	0.169106	0.121427	0.204749	0.00303232	0.198586	0.0400131	0.00937936	0.306519	0.0697582	0.0106054	0.0109204	0.380447	0.288352	0.0642656	0.0334908	0.0974285	9.15982e-06	0.0762577	0.0233348	0.0143541	0.110932	0.000754243	0.08781283	0.01466866	0.0243686	0.169778	0.077295	0.00399816	0.0370448	0.0981302	0.0265869	0.01106	0.0569156	0.0758232	0.296089	0.0696177	0.0267829	0.0238414	0.0026687	0.3948643	6	38.20972	0.05766434	0.446028	0.769921	1.08439	1.69966	0.097954	0.0642506	0.0769811	0.306898	0.178405	0.27551	0.4095329	0.964182
1100	-586.0441	-506.7832	-79.26092	30.25475	4.919734	0.254828	0.015871	0.0103864	0.0717078	0.0763379	0.0544086	0.0129629	0.299257	0.162637	0.356514	0.0941002	0.0273674	0.0442005	0.00780873	0.0774791	0.416208	0.0204729	0.0287239	0.383167	0.00575861	0.0335439	0.00606717	0.000573623	0.235994	0.00713271	0.0366309	0.0796604	0.135967	0.00353578	0.0467063	0.0541149	0.0175535	0.299749	0.0406589	0.0215952	0.0209717	0.0118823	0.00354608	0.0183275	0.0710709	0.033254	0.0394451	0.00478974	0.303627	0.00041882	0.267028	0.00983268	0.185071	0.0611693	0.114573	0.14383	0.0800095	0.119634	0.0525997	0.172603	0.106713	0.284079	0.0127601	0.101056	0.109876	0.09997716	-0.0583008	0.103492	0.0843021	0.0453814	0.0393162	0.150309	0.0419414	0.00303681	0.0380098	0.0626595	0.00926071	0.167925	0.0841491	0.106442	0.0516093	0.0121653	0.4177053	7	42.27753	0.09044459	0.498709	0.802011	1.08344	1.61584	0.11372	0.0789627	0.0952562	0.343719	0.183257	0.185085	0.3594045	1.162215
1200	-567.8057	-503.6424	-64.1633	31.07231	3.256951	0.243847	0.0539469	0.00336937	0.119156	0.0400947	0.0415392	0.014219	0.160694	0.0201981	0.0972051	0.0837126	0.0146722	0.0219158	0.0838573	0.00226029	0.148826	0.0186056	0.043075	0.0829226	0.00433741	0.00217773	0.0434249	0.00900032	0.115278	0.00239118	0.0252777	0.00880492	0.0304758	0.0146085	0.0606511	0.24037	0.00356944	0.0405091	0.138605	0.0295967	0.239663	0.0677788	0.016267	0.0209792	0.00328336	0.185338	0.244306	0.0481066	0.138042	0.0432835	0.0912615	0.0466022	0.109214	0.133398	0.102872	0.14022	0.0318645	0.0659321	0.0446109	0.0355102	0.00883262	0.186824	0.129595	0.00319768	0.173731	0.0846362	-0.01534814	0.0365517	0.0313325	0.077755	0.0182285	0.147976	0.0371833	0.00403547	0.000503861	0.0438004	0.0500328	0.20976	0.226083	0.0868228	0.0252836	0.00465226	0.4277588	9	38.30189	0.08392506	0.408212	0.744831	1.08352	1.76344	0.108425	0.148739	0.0977452	0.303449	0.155275	0.186366	0.4124106	1.037216
1300	-565.5976	-499.1027	-66.49485	27.07704	3.758951	0.297607	0.00666671	0.0112911	0.0895596	0.0294324	0.0373692	0.00635155	0.0805949	0.0706346	0.346516	0.0601886	0.0163161	0.0160613	0.00551167	0.0343366	0.0189778	0.00658179	0.0348968	0.0273513	0.00160769	0.0282821	0.011736	0.0601422	0.20395	0.0413879	0.00104886	0.132462	0.00574628	0.00408303	0.0286821	0.056864	0.0190539	0.109141	0.126539	0.0397962	0.0575015	0.00438828	0.0852013	0.0495608	0.086965	0.102695	1.03323	0.0517361	0.347962	0.0199393	0.0750236	0.0270678	0.012564	0.175918	0.0316573	0.187273	0.0092113	0.0746164	0.288076	0.0853917	0.0231471	0.400159	0.0807522	0.00146011	0.120957	0.1031805	0.01780191	0.0248651	0.11728	0.0190333	0.0144548	0.117875	0.0461743	0.0101299	0.00019376	0.0844934	0.0268136	0.400663	0.0425007	0.0607149	0.0299726	0.0048358	0.5499623	9	40.49006	0.06725373	0.440609	0.766438	1.08435	1.7086	0.0791397	0.108212	0.100626	0.400335	0.143684	0.168004	0.5677642	0.9686456
1400	-574.6878	-502.1528	-72.535	29.84705	5.139365	0.358355	0.0316665	0.000201655	0.00891109	0.017997	0.0231091	0.00330297	0.0771629	0.0140892	0.161968	0.107258	0.0212641	0.0107597	0.0879254	0.0238094	0.0167068	0.0320161	0.0252611	0.0233006	0.00826348	0.0141465	0.0179279	0.173177	0.09791	0.0585488	0.0554389	0.0678629	0.0367259	0.0540809	0.128811	0.0115273	0.0138989	0.00305163	0.0878372	0.00272397	0.00808709	0.00450295	0.193306	0.212513	0.131503	0.234252	0.0372117	0.0467247	0.131918	0.00253129	0.0709023	0.00295323	0.0189206	0.154024	0.093064	0.169022	0.228478	0.110522	0.0477048	0.0759197	0.152466	0.312803	0.160629	0.0132076	0.000703354	0.0870308	-0.02666468	0.0798006	0.146664	0.0918506	0.00959941	0.122013	0.0220226	0.000908932	0.00200448	0.104094	0.0016648	0.220537	0.0444822	0.0548653	0.0626833	0.0368108	0.4532968	8	49.53741	0.06468703	0.507765	0.807224	1.08305	1.60196	0.105045	0.0746363	0.0988027	0.410083	0.204134	0.107299	0.4266321	1.0625
1500	-592.7874	-496.897	-95.8904	25.09222	5.11414	0.151514	0.0184876	0.0949114	0.216966	0.0191091	0.0606111	0.0155437	0.00532856	0.413343	0.558509	0.0486554	0.00671222	0.0320184	0.214125	0.129207	0.106938	0.0202089	0.400144	0.0794166	0.00122112	0.0210498	0.0583376	0.0370419	0.137429	0.0561905	0.146719	0.0259142	0.692513	0.179849	0.0387339	0.0491978	0.0278477	0.0422111	0.000457247	0.157531	0.0489255	0.027612	0.0509775	0.223614	0.0834833	0.260389	0.689366	0.361481	0.0516631	0.0091118	0.151748	0.115466	0.124765	0.127574	0.030677	0.109163	0.112365	0.0266648	0.364651	0.102999	0.0237801	0.149916	0.126967	0.035377	0.11231	0.1174152	0.05924	0.128514	0.0689909	0.0429947	0.0410665	0.159177	0.0228493	0.0126117	0.0114939	0.00468866	0.0882207	0.228759	0.111544	0.0434591	0.0236746	0.0119554	0.3987286	8	33.08997	0.06476922	0.50675	0.806645	1.0831	1.60351	0.106194	0.105781	0.0494228	0.364795	0.183176	0.190631	0.4579686	0.8706462
1600	-579.9437	-506.0707	-73.87297	25.19484	4.463819	0.153866	0.0505127	0.0138106	0.00681794	0.00625239	0.242998	0.013767	0.129664	0.0110794	0.605798	0.0926801	0.00167663	0.0303517	0.0195542	0.360877	0.0416009	0.0118507	0.110234	0.192176	0.000257527	0.0055726	0.0151512	0.00611829	0.101934	0.0894087	0.0457711	0.126732	0.0729383	0.0024781	0.0546324	0.0185052	0.0120606	0.112415	0.0222721	0.0805424	0.0377234	0.0302276	0.0314276	0.551406	0.208094	0.138672	0.0332731	0.105463	0.20305	0.0288478	0.14714	0.0223469	0.0106317	0.0425862	0.000363345	0.00712031	0.00117872	0.0417456	0.0361664	0.0706236	0.111157	0.0973891	0.00120438	0.145147	0.0010482	0.09552174	0.0574021	0.0429621	0.0903964	0.0664469	0.0271445	0.133393	0.00507366	0.0227483	0.00649395	0.0421224	0.037404	0.267547	0.0267417	0.137072	0.0723764	0.0220774	0.4685053	7	44.55134	0.07113577	0.478159	0.789862	1.08409	1.64789	0.129	0.0889272	0.0966326	0.360637	0.134137	0.190666	0.5259074	0.8908513
1700	-583.4901	-511.5172	-71.97294	31.15474	3.879668	0.0640971	0.00616443	0.050254	0.0688686	0.00209146	0.0334154	0.0100061	0.00969044	0.149957	0.431776	0.0522585	0.0067163	0.0277089	0.0576367	0.0170294	0.118883	0.0517365	0.0411046	0.225367	0.00504699	0.0179962	0.0253341	0.0710897	0.149236	0.0263264	0.0233694	0.0774843	0.0398214	0.0621055	0.156367	0.0187129	0.0189839	0.0410238	0.350563	0.032226	0.0401645	0.0181887	0.0550671	0.0100038	0.0199942	0.0115914	0.051983	0.0788277	0.294299	0.0146228	0.0445777	0.00968005	0.18691	0.274619	0.117648	0.151424	0.0227617	0.125035	0.148848	0.0612175	0.0349483	0.422781	0.0328829	0.0051761	0.0423756	0.08820584	-0.02285672	0.0648047	0.198622	0.0929389	0.00431297	0.12287	0.00188637	0.0277463	0.0124447	0.043653	0.0283303	0.186951	0.0463315	0.103365	0.0546353	0.0111087	0.3094616	7	40.71092	0.05620228	0.447627	0.770942	1.0844	1.69703	0.119871	0.109826	0.13707	0.325605	0.117419	0.190209	0.2866049	1.07975
1800	-587.4104	-505.8034	-81.60699	23.18421	6.422132	0.0224102	0.0464908	0.0180229	0.13057	0.00799021	0.159243	0.0189075	0.0786413	0.00654636	0.0711424	0.167562	0.0835376	0.156306	0.112296	0.179684	0.0950911	0.0226924	0.103599	0.122529	0.00147789	0.0291759	0.0335293	0.313079	0.11634	0.0232165	0.0104268	0.088587	0.113852	0.00863483	0.137443	0.0312567	0.00743553	0.0579295	0.009962	0.0492044	0.106	0.00582861	0.452352	0.0394834	0.00659358	0.03702	0.116362	0.000144042	0.0605324	0.00640744	0.0346537	0.0466408	0.43368	0.025129	0.0544949	0.121254	0.470124	0.186796	0.0152656	0.0817853	0.0217806	0.447922	0.0910707	0.00267633	0.0465354	0.1157885	-0.01997566	0.0284933	0.0318719	0.0588942	0.0314953	0.184339	0.0101795	0.00756068	0.00661213	0.0462532	0.126378	0.273001	0.0729873	0.0736322	0.0384664	0.00983569	0.5116909	6	36.28234	0.0958873	0.552209	0.831644	1.0803	1.53585	0.0974745	0.148945	0.0932298	0.261354	0.204118	0.194879	0.4917152	1.040624
1900	-589.4142	-498.2042	-91.21004	26.47578	2.467151	0.281559	0.0443946	0.0073595	0.0967978	0.0303187	0.0693478	0.0221	0.0504299	0.0154809	0.465202	0.139645	0.0543356	0.0543573	0.0290574	0.150618	0.123044	0.0508376	0.0716496	0.176312	0.0133024	0.192175	0.00926396	0.0236915	0.187964	0.00945987	0.00856868	0.00464229	0.0606588	0.0122167	0.00709637	0.199281	0.0704773	0.0264116	0.0196368	0.0449401	0.0128816	0.0581166	0.0317065	0.00304272	0.0646133	0.145095	0.0301413	0.115194	0.072834	0.00663773	0.0820237	0.0198681	0.0842924	0.0405761	0.17437	0.155644	0.294164	0.181298	0.0351077	0.0675842	0.00459681	0.526506	0.0303356	0.657323	0.846873	0.08775015	-0.04780283	0.0943448	0.139095	0.0467841	0.0178279	0.114483	0.0340099	0.00275561	0.0138777	0.026145	0.0528946	0.271734	0.0616523	0.0512436	0.0307955	0.0423571	0.3655391	11	50.56313	0.07078984	0.34332	0.696984	1.07824	1.88145	0.0944216	0.0990414	0.0704938	0.371081	0.15298	0.211983	0.3177362	1.150448
2000	-577.9324	-497.0602	-80.87214	26.95728	4.969797	0.0725213	0.00294902	0.00329533	0.083489	0.00592021	0.0414592	0.00973135	0.00105529	0.3479	0.272154	0.116876	0.00375108	0.0420192	0.283354	0.18591	0.26199	0.00048701	0.0651422	0.0831167	0.00235791	0.0411272	0.0252587	0.017643	0.216309	0.0525972	0.0612778	0.0884318	0.0648184	0.0849725	0.0198163	0.235766	0.00463424	0.0264805	0.0480443	0.0373387	0.0291603	0.0388187	0.0232337	0.0644283	0.117124	0.0238163	0.167625	0.0662475	0.193993	0.0209931	0.00244998	0.0169879	0.171208	0.10401	0.0286491	0.2431	0.305504	0.180578	0.0168095	0.147493	0.0465946	0.280822	0.049232	0.0238599	0.0229083	0.1069296	0.02023175	0.0172498	0.137962	0.0410925	0.00384944	0.110051	0.0147133	0.00407899	0.00104758	0.068562	0.00603526	0.355938	0.186645	0.0195294	0.0290153	0.00423143	0.372565	7	36.14901	0.06349598	0.500818	0.803233	1.08335	1.61259	0.0689283	0.127604	0.0852143	0.412054	0.119604	0.186595	0.3927967	0.9484931
2100	-597.8153	-512.345	-85.47029	26.22354	2.979984	0.26694	0.0573596	0.0057832	0.333672	0.0485616	0.349704	0.00688612	0.202099	0.0758396	0.119311	0.133275	0.0129915	0.0434499	0.0202721	0.0105458	0.139943	0.0554357	0.0347821	0.245	0.0203099	0.0486104	0.000768502	0.0117956	0.125486	0.0457332	0.0243016	0.00439407	0.195228	0.037199	0.262996	0.0281216	0.0174545	0.00859423	0.0868023	0.111913	0.0191881	0.217581	0.118646	0.540596	0.409178	0.375373	0.00478328	0.362495	0.0415039	0.170299	0.0105204	0.0886774	0.0284075	0.395447	0.0086242	0.0169268	0.129648	0.0367618	0.213371	0.115036	0.0207894	0.257484	0.0327725	0.0314009	0.022966	0.106132	-0.07410107	0.0915033	0.131121	0.0477143	0.00688291	0.143287	0.00747199	0.00468349	0.0290727	0.0482287	0.0479372	0.272789	0.0200071	0.120736	0.0259869	0.00257926	0.7162304	7	35.05933	0.05316484	0.387708	0.730414	1.08242	1.79946	0.119812	0.0967351	0.0872469	0.304745	0.155192	0.236269	0.6421293	1.115399
